Drug1_ID,Drug2_ID,Y,Neg samples
DB00184,DB00859,0,DB00590
DB00374,DB01067,0,DB00747
DB00580,DB01188,1,DB00398
DB01172,DB00359,0,DB00512
DB00465,DB00863,1,DB00747
DB00746,DB01167,0,DB00438
DB01623,DB01260,0,DB00762
DB00440,DB00900,1,DB00598
DB00404,DB00188,1,DB01072
DB00244,DB01014,1,DB01205
DB00328,DB00523,0,DB00661
DB00533,DB01211,1,DB00209
DB01623,DB01609,0,DB00538
DB01610,DB01022,0,DB00726
DB00829,DB00684,1,DB00708
DB01112,DB00356,0,DB00381
DB00393,DB00570,0,DB00967
DB00590,DB00632,0,DB00356
DB00950,DB00776,1,DB00435
DB00454,DB01162,1,DB00819
DB01224,DB01117,0,DB00264
DB00472,DB00545,0,DB00499
DB01172,DB01114,0,DB01023
DB00633,DB00448,1,DB01019
DB00524,DB00715,1,DB00280
DB00996,DB00970,1,DB01030
DB00586,DB00399,1,DB00841
DB00571,DB01202,1,DB01248
DB00909,DB00632,0,DB00909
DB00927,DB00481,1,DB00209
DB00757,DB00327,1,DB00951
DB00726,DB00715,1,DB00533
DB01210,DB00874,0,DB00583
DB01229,DB00887,1,DB00250
DB00603,DB01069,1,DB00776
DB01186,DB00799,0,DB00440
DB01009,DB00938,1,DB00762
DB00975,DB01044,0,DB00884
DB06700,DB00494,0,DB00684
DB01413,DB01114,0,DB00545
DB00749,DB00176,1,DB01072
DB00709,DB00586,1,DB00182
DB00952,DB00829,1,DB00726
DB00969,DB01190,0,DB00776
DB00968,DB00285,1,DB01273
DB01050,DB00749,1,DB01229
DB00545,DB01219,0,DB01132
DB00623,DB00355,0,DB01195
DB00559,DB00332,1,DB00869
DB00953,DB00425,1,DB00714
DB00763,DB00737,0,DB00601
DB00200,DB00927,0,DB00317
DB00787,DB00503,1,DB00934
DB00796,DB00904,1,DB00278
DB00402,DB01118,0,DB00356
DB00465,DB01367,0,DB00303
DB00350,DB00991,0,DB00338
DB00203,DB00376,1,DB00446
DB01050,DB00215,1,DB00291
DB00697,DB01275,0,DB01044
DB01151,DB01095,0,DB00836
DB01167,DB00877,0,DB00684
DB01242,DB00722,1,DB00353
DB00675,DB00317,1,DB00353
DB00659,DB00203,1,DB00598
DB00833,DB00641,1,DB00684
DB01275,DB00496,0,DB00624
DB00211,DB00338,1,DB00632
DB00224,DB01210,0,DB00612
DB01186,DB00909,1,DB01189
DB00700,DB00869,0,DB01264
DB00952,DB00176,0,DB00448
DB00459,DB01156,1,DB01008
DB00975,DB01016,1,DB00415
DB01009,DB00724,0,DB00603
DB01260,DB00780,0,DB00264
DB01337,DB01076,1,DB00177
DB00441,DB00915,0,DB01217
DB00408,DB00279,0,DB01048
DB00642,DB01045,0,DB00784
DB00860,DB00883,1,DB00700
DB00341,DB00481,1,DB00836
DB00775,DB00724,0,DB00776
DB00395,DB00584,1,DB01101
DB01009,DB01223,1,DB00214
DB01249,DB00292,0,DB01023
DB00262,DB00973,0,DB00585
DB00775,DB00514,0,DB00513
DB00512,DB01215,1,DB01221
DB00889,DB00485,0,DB00627
DB00973,DB01367,1,DB01004
DB00548,DB00798,0,DB01030
DB01136,DB00672,1,DB00650
DB01265,DB00598,0,DB00390
DB00621,DB01150,0,DB00439
DB02379,DB00683,0,DB00635
DB00673,DB00652,0,DB00927
DB00307,DB00209,0,DB00973
DB00180,DB00878,0,DB00537
DB00796,DB00877,1,DB00938
DB00881,DB00776,1,DB01263
DB00252,DB01190,1,DB00611
DB00927,DB00859,1,DB00494
DB00548,DB01240,0,DB00580
DB00512,DB00564,1,DB00415
DB01167,DB00780,0,DB00798
DB00612,DB00745,0,DB00305
DB01076,DB00545,1,DB00673
DB00210,DB00701,0,DB00713
DB00321,DB00625,0,DB00291
DB00250,DB01240,0,DB00503
DB01042,DB00503,0,DB00678
DB01019,DB01265,0,DB00281
DB00753,DB00421,0,DB00938
DB00621,DB00794,0,DB00605
DB00884,DB01589,1,DB01181
DB00713,DB00608,0,DB00879
DB00746,DB00799,0,DB00951
DB01416,DB00833,0,DB00784
DB00724,DB00621,0,DB00798
DB00346,DB00724,0,DB00742
DB00602,DB00310,0,DB00277
DB00745,DB01367,1,DB00320
DB01263,DB00611,0,DB00214
DB00869,DB00291,0,DB00426
DB00829,DB01173,1,DB01211
DB00775,DB01037,0,DB01023
DB00622,DB00565,0,DB00570
DB01233,DB02530,0,DB00580
DB01026,DB00450,0,DB00438
DB01019,DB00273,0,DB00489
DB00591,DB00278,0,DB01042
DB00883,DB01039,1,DB01022
DB00243,DB00178,1,DB00962
DB00327,DB01273,1,DB00841
DB00799,DB00468,0,DB01215
DB01623,DB01210,0,DB00244
DB00571,DB00802,0,DB00338
DB00353,DB01216,0,DB00661
DB00726,DB00200,0,DB00659
DB00864,DB00332,1,DB01140
DB00883,DB01016,1,DB00445
DB00422,DB00361,0,DB01069
DB00310,DB00783,1,DB00550
DB00661,DB00918,1,DB00799
DB00458,DB00175,1,DB00593
DB00252,DB00393,1,DB00270
DB01249,DB00209,0,DB00317
DB01085,DB01097,1,DB01016
DB00829,DB00501,1,DB01155
DB00250,DB00359,0,DB00224
DB00709,DB00203,1,DB00319
DB00780,DB01183,0,DB00770
DB00619,DB00177,1,DB00377
DB00277,DB00557,1,DB00218
DB00489,DB01229,1,DB01275
DB00222,DB00550,0,DB00804
DB00481,DB05271,0,DB00211
DB01233,DB00678,1,DB01114
DB01193,DB00529,0,DB00713
DB00804,DB00523,0,DB01036
DB01236,DB00969,0,DB00310
DB00683,DB00951,0,DB01137
DB01204,DB00315,0,DB00718
DB00330,DB00524,0,DB01014
DB01047,DB00158,1,DB00530
DB00701,DB01182,0,DB01610
DB00844,DB01188,0,DB00153
DB01143,DB00176,0,DB00970
DB00455,DB01273,1,DB00393
DB00844,DB00783,0,DB00873
DB00726,DB01029,0,DB00989
DB00538,DB01105,0,DB00927
DB01026,DB00698,0,DB00724
DB00445,DB00809,0,DB01589
DB00512,DB01008,1,DB00502
DB00477,DB00433,1,DB01167
DB00341,DB00627,1,DB00861
DB01172,DB00819,0,DB00455
DB00844,DB01577,0,DB00445
DB00493,DB01016,0,DB00924
DB00915,DB00328,0,DB01362
DB00675,DB00334,1,DB01140
DB00230,DB01067,1,DB00622
DB00186,DB00675,1,DB01189
DB01155,DB00796,1,DB00986
DB01193,DB00783,1,DB00809
DB00440,DB01030,0,DB01043
DB00602,DB00303,0,DB01082
DB00920,DB00683,0,DB00177
DB00543,DB01183,0,DB00559
DB00376,DB00950,0,DB01275
DB00268,DB01240,0,DB00878
DB00564,DB00966,1,DB00268
DB01291,DB01249,0,DB00784
DB00959,DB01104,1,DB00746
DB00373,DB04441,1,DB00479
DB00208,DB00675,0,DB00186
DB00927,DB04441,1,DB00747
DB00268,DB00332,1,DB01189
DB00844,DB01016,0,DB00480
DB01610,DB00484,1,DB01367
DB01137,DB00208,1,DB01137
DB00359,DB00950,0,DB00635
DB01260,DB01023,0,DB01167
DB00842,DB00331,1,DB00668
DB00710,DB00423,0,DB00394
DB00598,DB00477,0,DB00512
DB00945,DB00909,1,DB00305
DB01195,DB00413,1,DB00446
DB01586,DB00794,0,DB01238
DB00544,DB00671,0,DB00180
DB00674,DB00442,0,DB01048
DB01036,DB00565,0,DB01026
DB01143,DB06151,0,DB00338
DB00335,DB01150,0,DB00215
DB00424,DB00695,1,DB00658
DB01127,DB00374,0,DB00373
DB01036,DB00480,1,DB01026
DB00690,DB00404,1,DB00799
DB02379,DB01085,0,DB00915
DB00577,DB01188,0,DB01001
DB00969,DB00191,0,DB00450
DB00879,DB00284,0,DB00567
DB00836,DB00370,1,DB00442
DB00674,DB00460,0,DB00390
DB00250,DB00421,1,DB00605
DB01033,DB01190,0,DB01143
DB00674,DB00461,0,DB00559
DB00218,DB00927,1,DB00262
DB00454,DB00218,1,DB00198
DB01129,DB00215,1,DB00740
DB01115,DB00367,1,DB00530
DB00698,DB00264,1,DB01232
DB01217,DB00442,0,DB00502
DB00829,DB00281,1,DB01030
DB00635,DB00422,1,DB00972
DB01181,DB00904,1,DB01077
DB00671,DB01216,0,DB00704
DB00953,DB00904,1,DB00668
DB00477,DB00199,0,DB00879
DB00542,DB00712,0,DB00177
DB00195,DB01110,0,DB01020
DB01095,DB01143,0,DB00844
DB00216,DB01611,0,DB01172
DB01020,DB00261,0,DB00796
DB01026,DB00523,0,DB00712
DB00740,DB00305,0,DB00969
DB01037,DB01183,0,DB00697
DB01249,DB00379,0,DB00773
DB01623,DB01079,0,DB00193
DB01217,DB00722,1,DB00524
DB01181,DB01112,0,DB00619
DB00261,DB01219,0,DB00194
DB00425,DB00451,1,DB00591
DB00203,DB01188,0,DB01009
DB01195,DB00747,0,DB00529
DB00585,DB00334,1,DB00947
DB00343,DB01020,1,DB01143
DB00359,DB00715,0,DB01623
DB01137,DB00313,1,DB00966
DB00741,DB00983,1,DB00549
DB01197,DB00934,0,DB00842
DB00537,DB00611,1,DB00496
DB00993,DB00512,1,DB00320
DB00973,DB00446,0,DB00440
DB00993,DB00822,0,DB00605
DB00181,DB00419,0,DB00878
DB00580,DB01112,1,DB00742
DB00808,DB01210,0,DB00862
DB01076,DB00404,1,DB00780
DB00358,DB00367,0,DB00709
DB00726,DB06700,0,DB00734
DB00611,DB01112,0,DB00310
DB00570,DB00188,0,DB01155
DB00820,DB00230,1,DB00780
DB00205,DB00986,0,DB01069
DB01104,DB00291,0,DB00264
DB00734,DB00917,0,DB00843
DB00393,DB01097,0,DB00178
DB01026,DB00752,0,DB01216
DB00244,DB00740,0,DB00523
DB01410,DB00313,0,DB00350
DB00746,DB00799,0,DB00714
DB00458,DB00310,1,DB00377
DB01042,DB00544,0,DB00278
DB00218,DB01229,1,DB01004
DB01162,DB01105,0,DB00820
DB00853,DB00641,1,DB00218
DB00484,DB00776,0,DB01101
DB00844,DB01072,0,DB00445
DB00804,DB00605,0,DB00194
DB01203,DB01127,0,DB00715
DB00962,DB00863,1,DB00757
DB01210,DB00470,0,DB00851
DB00861,DB00758,1,DB00861
DB00351,DB00475,0,DB00398
DB01217,DB01014,0,DB01190
DB00993,DB00712,0,DB01041
DB00586,DB00701,0,DB00398
DB00799,DB00966,0,DB00390
DB00497,DB01222,1,DB00252
DB00927,DB00303,1,DB00851
DB00552,DB00668,0,DB00343
DB01337,DB00753,1,DB00404
DB01240,DB00408,0,DB00484
DB00921,DB01006,0,DB00612
DB01233,DB00608,0,DB00543
DB00355,DB01194,0,DB00295
DB00654,DB00625,1,DB00230
DB00419,DB01238,0,DB00972
DB00377,DB00917,0,DB00623
DB00564,DB01101,1,DB00917
DB00619,DB00543,0,DB01197
DB01204,DB01104,1,DB01009
DB01149,DB01331,0,DB00320
DB00916,DB00909,1,DB00591
DB01410,DB00503,0,DB00745
DB00277,DB00199,1,DB01053
DB00280,DB00675,0,DB00244
DB00529,DB01216,0,DB01127
DB00413,DB00641,1,DB00683
DB00332,DB00809,0,DB00934
DB00648,DB00242,0,DB01047
DB00884,DB01079,1,DB00625
DB00209,DB00264,1,DB01331
DB00884,DB01117,0,DB00575
DB00884,DB00795,1,DB01124
DB00343,DB00959,1,DB01076
DB00818,DB00317,0,DB01586
DB01149,DB00178,1,DB00968
DB00555,DB00860,1,DB00359
DB00180,DB00422,0,DB00303
DB00555,DB00285,1,DB00270
DB00175,DB00722,1,DB00623
DB00796,DB00457,1,DB01240
DB00701,DB00377,0,DB00542
DB00808,DB00284,1,DB01167
DB00182,DB00684,0,DB00635
DB00555,DB00808,1,DB00398
DB00231,DB00897,1,DB01275
DB01204,DB00262,1,DB00198
DB00883,DB00745,1,DB01155
DB00619,DB00795,0,DB00727
DB01149,DB01117,0,DB01042
DB00333,DB00331,1,DB00480
DB00222,DB00897,1,DB00200
DB00320,DB00292,0,DB01036
DB00454,DB01362,0,DB00862
DB00343,DB00960,1,DB00180
DB00480,DB00717,0,DB00425
DB01082,DB00726,0,DB01241
DB00603,DB00780,0,DB01062
DB00291,DB01331,0,DB00181
DB01275,DB00216,0,DB01595
DB00373,DB00482,1,DB00552
DB01077,DB01331,0,DB00529
DB01101,DB00470,1,DB00869
DB00335,DB00334,1,DB00450
DB00373,DB00209,0,DB00757
DB01240,DB00497,1,DB00851
DB00945,DB00650,1,DB00844
DB00472,DB01609,0,DB00484
DB00967,DB00938,1,DB01260
DB01114,DB00285,0,DB00649
DB00252,DB00583,0,DB00356
DB00216,DB00188,0,DB01222
DB00280,DB01189,0,DB00620
DB00909,DB00752,0,DB01005
DB01129,DB00737,1,DB00238
DB00927,DB00359,0,DB01020
DB00244,DB01156,1,DB00316
DB00338,DB00780,1,DB01275
DB01265,DB01210,0,DB00712
DB01224,DB00684,1,DB00294
DB00275,DB00710,1,DB00633
DB01020,DB00966,1,DB01609
DB01030,DB00175,0,DB01110
DB00489,DB01188,0,DB00213
DB00195,DB00435,0,DB00993
DB01082,DB00281,0,DB00747
DB01236,DB01233,1,DB00920
DB00602,DB00612,0,DB00367
DB00712,DB01241,0,DB01045
DB00222,DB01151,0,DB00869
DB01195,DB00343,1,DB00356
DB00741,DB00906,0,DB00205
DB00900,DB00421,1,DB00343
DB00275,DB01205,0,DB01079
DB00472,DB01242,1,DB00714
DB00924,DB01022,1,DB00709
DB00426,DB00959,1,DB00535
DB01132,DB00317,1,DB00746
DB00649,DB01077,0,DB01232
DB01203,DB00863,1,DB00860
DB01406,DB01022,0,DB00571
DB00540,DB00208,0,DB00906
DB00659,DB00338,1,DB01101
DB00540,DB00841,0,DB00918
DB00787,DB00758,1,DB01068
DB00343,DB00678,1,DB00477
DB00341,DB01079,1,DB00215
DB00708,DB00851,0,DB01117
DB00538,DB00470,0,DB01050
DB00757,DB01110,0,DB00455
DB01118,DB00535,0,DB01105
DB00882,DB00836,0,DB00927
DB00335,DB00533,1,DB00708
DB00650,DB01589,0,DB00346
DB01224,DB01229,1,DB00205
DB00270,DB00188,0,DB00479
DB00218,DB01273,1,DB00381
DB00601,DB02379,1,DB00367
DB00332,DB00503,1,DB00457
DB00555,DB00860,1,DB00712
DB00938,DB01022,0,DB00275
DB00455,DB01217,1,DB00188
DB00726,DB02530,0,DB01137
DB00989,DB00419,0,DB00285
DB00624,DB00379,0,DB00718
DB01036,DB00215,1,DB00947
DB00275,DB00669,1,DB00656
DB01229,DB01069,1,DB01048
DB00960,DB00475,0,DB01136
DB00563,DB00753,1,DB00180
DB00224,DB01183,0,DB00770
DB00524,DB01037,0,DB01149
DB00808,DB00175,1,DB01260
DB00724,DB00485,0,DB00502
DB00924,DB01156,1,DB00565
DB01026,DB00331,1,DB00808
DB00975,DB00714,0,DB00669
DB00752,DB00188,0,DB00697
DB00461,DB00433,1,DB01060
DB01327,DB01216,0,DB00425
DB01236,DB01008,0,DB00178
DB01050,DB01060,1,DB00918
DB00230,DB01189,0,DB05271
DB00904,DB00188,1,DB01004
DB00250,DB01085,0,DB00470
DB00818,DB00695,1,DB00201
DB01026,DB00176,0,DB00413
DB00577,DB00557,1,DB00844
DB01197,DB00642,0,DB00495
DB00548,DB00512,0,DB00698
DB01085,DB00632,0,DB00215
DB00659,DB01155,0,DB00244
DB00324,DB00370,0,DB00252
DB00603,DB00480,1,DB00305
DB01265,DB00672,0,DB00916
DB00531,DB00230,1,DB00248
DB01236,DB01085,0,DB01221
DB00884,DB01155,0,DB00841
DB00927,DB00188,1,DB00374
DB00586,DB01211,1,DB01210
DB00218,DB00783,1,DB01082
DB00537,DB00538,0,DB00214
DB00540,DB01242,1,DB00353
DB00248,DB00136,1,DB00203
DB01128,DB01001,1,DB00710
DB00591,DB01167,0,DB00355
DB00630,DB00904,1,DB00684
DB01202,DB00575,1,DB01182
DB00195,DB00371,0,DB00860
DB00749,DB00881,1,DB00726
DB00970,DB00656,0,DB01033
DB00351,DB00813,1,DB00918
DB00869,DB00543,0,DB01053
DB00975,DB00675,0,DB01032
DB00796,DB00737,1,DB01022
DB01182,DB01079,0,DB00851
DB01182,DB00136,0,DB00294
DB00503,DB01367,0,DB00394
DB00315,DB00292,0,DB00390
DB00709,DB00678,1,DB00841
DB00970,DB01059,0,DB00438
DB00268,DB00285,1,DB00457
DB00861,DB00783,0,DB00358
DB00493,DB00379,0,DB00864
DB00784,DB00632,0,DB00959
DB01273,DB01128,0,DB00442
DB00204,DB01045,0,DB00281
DB00713,DB00451,1,DB00324
DB00305,DB00809,0,DB00924
DB00630,DB00813,1,DB00700
DB00331,DB01183,0,DB00842
DB01032,DB01126,0,DB00381
DB01129,DB00367,1,DB00262
DB01132,DB00878,1,DB01240
DB01410,DB00477,0,DB00208
DB00338,DB00446,1,DB01212
DB00549,DB00294,0,DB00211
DB00999,DB01062,1,DB00524
DB00564,DB00917,0,DB00321
DB00558,DB00619,0,DB00869
DB00530,DB00422,1,DB00208
DB00950,DB01367,1,DB00339
DB01155,DB01023,0,DB00327
DB00230,DB00494,1,DB00864
DB00970,DB00497,0,DB00502
DB01211,DB00376,1,DB01189
DB00945,DB01041,1,DB01009
DB00524,DB06151,1,DB00631
DB00224,DB00671,0,DB00915
DB01223,DB00339,0,DB01211
DB00920,DB01101,0,DB00305
DB01327,DB01183,1,DB00972
DB01249,DB00543,0,DB00741
DB00341,DB00332,1,DB00519
DB00401,DB00794,0,DB00972
DB00851,DB00494,0,DB00960
DB01009,DB00180,0,DB00457
DB00565,DB00632,0,DB00475
DB00924,DB01162,1,DB00333
DB00802,DB01367,0,DB00753
DB00642,DB00425,1,DB00216
DB00262,DB00557,0,DB01186
DB00341,DB01126,1,DB00303
DB00540,DB01132,1,DB01204
DB01022,DB00783,0,DB00758
DB00559,DB00285,1,DB00843
DB01151,DB00216,0,DB00632
DB00648,DB00334,0,DB01059
DB00310,DB00973,1,DB00162
DB01150,DB02530,0,DB00745
DB00413,DB00883,1,DB01595
DB00335,DB01008,0,DB01595
DB00201,DB00934,0,DB00524
DB01115,DB00328,1,DB00482
DB00920,DB01241,0,DB00531
DB00243,DB01124,0,DB00426
DB00374,DB00715,1,DB00881
DB00213,DB00880,1,DB01211
DB01114,DB01273,0,DB00480
DB00724,DB00451,1,DB01097
DB01026,DB00841,0,DB00654
DB00658,DB01155,0,DB00273
DB00833,DB01610,0,DB00916
DB00321,DB00741,1,DB01140
DB00811,DB01085,0,DB00529
DB01586,DB00404,1,DB01101
DB00775,DB00959,0,DB01406
DB01221,DB00857,0,DB00273
DB01060,DB00448,1,DB01337
DB00709,DB01033,1,DB01577
DB00701,DB00564,0,DB00209
DB00374,DB00446,0,DB00284
DB00213,DB00878,1,DB00951
DB01112,DB00334,1,DB01023
DB00393,DB00523,0,DB00408
DB00393,DB00799,0,DB00857
DB00633,DB01143,0,DB01254
DB00537,DB00396,1,DB01150
DB01032,DB00675,0,DB00567
DB01623,DB01229,0,DB00343
DB01212,DB00857,1,DB00422
DB00550,DB01001,1,DB00529
DB00654,DB01005,1,DB00153
DB00654,DB00445,1,DB01264
DB01156,DB00175,1,DB00548
DB01140,DB00177,0,DB00945
DB00798,DB01059,0,DB00990
DB00591,DB00485,0,DB01609
DB00350,DB01085,0,DB00204
DB00373,DB00445,1,DB01406
DB00648,DB00305,0,DB00333
DB00200,DB00897,0,DB00531
DB00175,DB01367,0,DB00439
DB00198,DB00196,1,DB00363
DB01019,DB01151,0,DB00842
DB00853,DB00967,1,DB00747
DB00549,DB01132,1,DB00794
DB00193,DB00395,1,DB00499
DB01221,DB00794,0,DB00966
DB00230,DB00319,0,DB00158
DB00275,DB00878,0,DB00741
DB00672,DB00878,0,DB01611
DB00620,DB01041,1,DB00565
DB01172,DB01623,0,DB00544
DB00850,DB00371,0,DB00303
DB00180,DB00216,0,DB01104
DB00555,DB01140,1,DB00410
DB00602,DB00194,0,DB00611
DB00909,DB00186,1,DB00162
DB00204,DB00734,0,DB00918
DB00477,DB01264,0,DB00373
DB01020,DB00175,1,DB01406
DB00860,DB00557,1,DB00621
DB00757,DB00623,0,DB00621
DB00207,DB01006,0,DB00565
DB00393,DB00523,0,DB00320
DB00712,DB00419,0,DB00563
DB00577,DB01110,1,DB00355
DB01009,DB01050,1,DB00200
DB00990,DB01019,0,DB01076
DB01020,DB00874,1,DB00278
DB00243,DB00970,0,DB00278
DB01053,DB00477,0,DB00330
DB01611,DB00593,0,DB00191
DB00953,DB00873,0,DB01254
DB00654,DB01186,0,DB00330
DB00623,DB00438,0,DB00363
DB01019,DB00671,0,DB00740
DB00809,DB00475,0,DB00550
DB00945,DB00841,1,DB00787
DB01173,DB01126,0,DB01204
DB00945,DB00285,1,DB00317
DB00415,DB00363,0,DB01229
DB00915,DB00523,0,DB01044
DB00924,DB00650,1,DB00717
DB00454,DB00353,0,DB01117
DB00248,DB00465,0,DB01194
DB01240,DB00763,0,DB00727
DB00582,DB00313,0,DB00512
DB00900,DB00191,0,DB01105
DB00390,DB00783,1,DB00180
DB00740,DB00292,0,DB00842
DB00205,DB00804,0,DB01254
DB00853,DB01217,0,DB00659
DB00512,DB00541,1,DB00262
DB00373,DB00323,0,DB06700
DB00571,DB00524,1,DB00439
DB00200,DB00678,0,DB00904
DB00762,DB00987,0,DB00773
DB00319,DB00900,0,DB01036
DB00627,DB00419,0,DB00612
DB00519,DB05271,0,DB00370
DB00153,DB00747,0,DB00575
DB00182,DB01211,0,DB00668
DB01026,DB01097,0,DB00264
DB00683,DB00513,0,DB00724
DB00443,DB01232,1,DB00611
DB00381,DB00281,1,DB00381
DB00906,DB00989,0,DB00278
DB00438,DB00178,1,DB00346
DB00490,DB00912,1,DB00802
DB00330,DB00776,0,DB00915
DB00244,DB02379,0,DB01195
DB00275,DB00567,1,DB00441
DB00790,DB00404,1,DB00584
DB00853,DB01062,0,DB00273
DB00909,DB00535,1,DB01623
DB00201,DB00460,0,DB00724
DB01009,DB01189,0,DB01156
DB00541,DB00668,0,DB01254
DB00374,DB01006,0,DB01236
DB00798,DB00351,0,DB00673
DB00882,DB01181,0,DB00912
DB01211,DB00550,0,DB00419
DB00741,DB01067,1,DB00975
DB00879,DB00393,0,DB00333
DB00742,DB00757,1,DB00648
DB01406,DB00874,0,DB00353
DB00996,DB00763,1,DB01189
DB00602,DB01260,0,DB01079
DB01118,DB00367,0,DB01183
DB00373,DB00880,0,DB00658
DB00465,DB00727,1,DB00176
DB00548,DB01022,0,DB01195
DB00541,DB00966,1,DB00401
DB00115,DB00780,0,DB01005
DB00700,DB01118,1,DB00363
DB00967,DB01126,1,DB00970
DB00642,DB01105,0,DB00591
DB01327,DB00915,0,DB00194
DB00191,DB00684,0,DB01085
DB00358,DB01151,0,DB00115
DB00921,DB01097,1,DB00371
DB00422,DB01001,1,DB00257
DB00712,DB00184,0,DB01156
DB00741,DB00303,0,DB00433
DB00320,DB00752,0,DB00262
DB01115,DB00426,1,DB00991
DB00295,DB00882,0,DB00681
DB00959,DB00544,1,DB00201
DB00605,DB00320,0,DB01273
DB01082,DB01114,0,DB01236
DB00459,DB00869,0,DB00176
DB00479,DB00543,0,DB00207
DB00678,DB00593,0,DB00394
DB00683,DB01254,0,DB00575
DB01020,DB00983,1,DB00358
DB00455,DB00843,1,DB00713
DB01275,DB00809,0,DB00204
DB01009,DB00724,0,DB00371
DB00557,DB00608,0,DB00753
DB00182,DB01022,0,DB00973
DB00701,DB00356,0,DB00649
DB00916,DB00238,1,DB00795
DB01097,DB00794,1,DB06700
DB01595,DB00668,0,DB00633
DB00454,DB01008,0,DB00493
DB00153,DB01029,1,DB00969
DB00712,DB00695,0,DB01260
DB00795,DB01104,1,DB00493
DB00704,DB01029,0,DB00331
DB00319,DB00863,1,DB00701
DB01082,DB01045,1,DB01260
DB00193,DB00523,1,DB00593
DB00458,DB00231,1,DB00747
DB01595,DB00186,1,DB00861
DB01416,DB00136,1,DB01331
DB00969,DB00399,0,DB00958
DB00415,DB01008,0,DB00603
DB00549,DB01001,1,DB01059
DB00884,DB00331,1,DB01232
DB00993,DB01188,0,DB00563
DB00479,DB01001,1,DB01044
DB00231,DB01114,0,DB00697
DB01032,DB00198,0,DB00921
DB00773,DB00752,0,DB00627
DB00373,DB00541,0,DB00684
DB00741,DB00822,0,DB00879
DB00334,DB05271,0,DB00238
DB00741,DB01020,1,DB00459
DB00280,DB00916,0,DB00987
DB00996,DB01137,1,DB00379
DB00519,DB00184,0,DB00493
DB01076,DB00650,1,DB00775
DB00999,DB01142,1,DB00307
DB00398,DB00671,0,DB00571
DB00770,DB00773,0,DB00603
DB00358,DB00783,0,DB00659
DB00745,DB00722,1,DB00879
DB00762,DB00745,1,DB01043
DB00424,DB01114,0,DB00338
DB01045,DB00404,1,DB00669
DB01059,DB01186,0,DB01406
DB01610,DB00399,0,DB00683
DB00248,DB00557,1,DB01039
DB01623,DB00806,0,DB00795
DB00683,DB00367,0,DB01248
DB00333,DB00796,0,DB00275
DB00884,DB00465,1,DB00819
DB00341,DB00479,0,DB00115
DB00864,DB00860,1,DB01265
DB00285,DB00641,1,DB00393
DB00635,DB00503,1,DB01044
DB00833,DB00621,0,DB01410
DB00538,DB00370,0,DB01039
DB00998,DB00485,0,DB00889
DB00535,DB00575,0,DB01233
DB00860,DB00734,1,DB00757
DB01124,DB00861,0,DB00701
DB00710,DB01219,0,DB01337
DB00514,DB00238,0,DB00624
DB00327,DB00712,0,DB01212
DB00332,DB01023,1,DB00477
DB00321,DB00900,0,DB01112
DB00884,DB00310,1,DB00799
DB01077,DB00746,0,DB00541
DB00359,DB00915,0,DB00675
DB00285,DB00193,1,DB00608
DB00359,DB00545,0,DB00605
DB01137,DB00448,1,DB00442
DB00630,DB01095,1,DB00623
DB00586,DB00575,1,DB01079
DB00390,DB00470,1,DB00443
DB00598,DB00538,0,DB01589
DB00422,DB00734,1,DB00983
DB00563,DB01062,1,DB00273
DB00953,DB00332,1,DB00708
DB00970,DB00313,1,DB00205
DB01327,DB01132,1,DB00374
DB00862,DB00745,1,DB01026
DB00571,DB00457,1,DB00873
DB00182,DB00330,0,DB01050
DB00321,DB00333,1,DB01205
DB00376,DB00780,0,DB00915
DB00376,DB01219,1,DB00513
DB00819,DB00545,0,DB00620
DB01167,DB01095,0,DB00681
DB00426,DB01367,0,DB00433
DB00194,DB00177,1,DB00305
DB01221,DB00446,0,DB00862
DB00975,DB00864,1,DB00321
DB00374,DB00448,1,DB00938
DB01114,DB00950,1,DB00355
DB01224,DB00514,0,DB00373
DB00873,DB00379,0,DB01238
DB00882,DB00242,0,DB00328
DB00996,DB00559,1,DB00631
DB00700,DB00674,0,DB00497
DB01337,DB00652,0,DB01241
DB00945,DB00398,1,DB00818
DB00439,DB01067,1,DB00833
DB01181,DB01039,0,DB00741
DB00836,DB01367,0,DB00294
DB00757,DB00482,1,DB00200
DB00861,DB01273,0,DB01224
DB00244,DB00294,0,DB00295
DB00996,DB00864,1,DB00969
DB00182,DB01104,1,DB01026
DB01203,DB01205,0,DB00423
DB00250,DB00671,0,DB00513
DB00443,DB00795,1,DB00881
DB01623,DB00371,0,DB01413
DB00422,DB01142,1,DB00297
DB00570,DB00753,0,DB00356
DB01059,DB00533,0,DB00381
DB00218,DB04441,1,DB00499
DB00620,DB00567,1,DB01129
DB00211,DB01609,0,DB00408
DB00842,DB01072,1,DB00243
DB01233,DB00608,0,DB00422
DB00906,DB00715,1,DB00798
DB00492,DB00541,0,DB00884
DB00231,DB00991,0,DB00367
DB00741,DB00501,1,DB00668
DB00970,DB00624,0,DB00296
DB01275,DB00321,0,DB00395
DB00882,DB01006,1,DB00231
DB00492,DB00999,1,DB00370
DB00443,DB01069,1,DB01020
DB00455,DB00194,0,DB00305
DB01048,DB01182,0,DB01072
DB00200,DB00790,0,DB00543
DB01036,DB00351,1,DB00295
DB01410,DB00672,0,DB00376
DB00747,DB01043,0,DB00356
DB00571,DB00446,0,DB01240
DB01232,DB00938,0,DB00841
