Drug1_ID,Drug2_ID,Y,Neg samples
DB00938,DB01194,0,DB00442
DB00243,DB01048,0,DB00367
DB00747,DB01014,0,DB00972
DB01242,DB00938,0,DB00710
DB00455,DB00584,1,DB00960
DB00559,DB00439,0,DB00678
DB01030,DB01229,1,DB00612
DB00775,DB00580,0,DB00261
DB00924,DB00658,1,DB00722
DB00851,DB01242,0,DB00883
DB00543,DB00419,0,DB00582
DB00194,DB01219,0,DB00353
DB00315,DB01331,0,DB00611
DB00920,DB01076,1,DB00244
DB00481,DB00305,0,DB00698
DB00975,DB01126,0,DB00681
DB00203,DB00208,0,DB00538
DB01047,DB01068,1,DB00370
DB00648,DB00379,0,DB00987
DB00512,DB00708,1,DB00277
DB01044,DB00904,1,DB00798
DB01036,DB01044,1,DB00450
DB00996,DB00763,1,DB01189
DB00844,DB00313,0,DB00654
DB00230,DB00683,0,DB00630
DB00338,DB00570,1,DB00419
DB00514,DB00433,1,DB00184
DB01577,DB00987,0,DB00784
DB00492,DB00433,0,DB00480
DB00465,DB00603,1,DB00632
DB01043,DB00468,1,DB01043
DB00740,DB00355,0,DB00951
DB01037,DB00737,0,DB00920
DB01036,DB01156,1,DB01362
DB01195,DB01110,0,DB00873
DB00222,DB00737,1,DB01124
DB00724,DB00549,0,DB02530
DB00275,DB00422,1,DB00632
DB00674,DB01181,0,DB01210
DB00214,DB00737,1,DB01030
DB00268,DB00264,1,DB00367
DB00356,DB00622,0,DB00350
DB01118,DB01189,0,DB01156
DB00244,DB00630,1,DB00353
DB00960,DB00737,0,DB00820
DB00545,DB00395,0,DB00683
DB00698,DB00570,0,DB01039
DB01149,DB01047,0,DB00878
DB00537,DB00176,1,DB00205
DB00577,DB00477,0,DB00996
DB00295,DB00261,0,DB01006
DB00200,DB00468,1,DB00625
DB01205,DB00323,0,DB00726
DB00635,DB00207,1,DB00704
DB00747,DB00277,0,DB00402
DB01050,DB00668,1,DB01082
DB00222,DB00989,0,DB00567
DB00275,DB00273,1,DB00242
DB01019,DB00270,0,DB00178
DB00207,DB00356,0,DB01020
DB00395,DB00695,1,DB00990
DB00624,DB00950,1,DB01267
DB00916,DB00423,1,DB01577
DB00410,DB00178,1,DB00477
DB00341,DB00284,1,DB00459
DB00351,DB01014,0,DB00602
DB00683,DB00715,1,DB00353
DB00708,DB00900,0,DB02530
DB00975,DB00674,0,DB01128
DB00454,DB00358,0,DB00681
DB00740,DB00632,0,DB00327
DB00435,DB00758,0,DB00806
DB00182,DB01273,0,DB00842
DB00967,DB00632,0,DB00343
DB00833,DB00332,1,DB00465
DB01190,DB00857,0,DB00158
DB00993,DB06151,1,DB00625
DB00548,DB01362,0,DB00180
DB00704,DB00951,0,DB00873
DB01129,DB01006,1,DB01128
DB00194,DB00770,0,DB00987
DB05271,DB00752,0,DB00262
DB00356,DB01104,1,DB00292
DB00186,DB01110,1,DB00363
DB00947,DB01022,0,DB01112
DB00492,DB00417,0,DB00533
DB00542,DB00642,0,DB00339
DB00548,DB00909,0,DB01222
DB00200,DB00339,0,DB01072
DB00571,DB00514,0,DB00904
DB00952,DB00998,1,DB00841
DB00635,DB00395,1,DB00591
DB01183,DB00752,0,DB00316
DB01410,DB01029,0,DB01005
DB00841,DB00273,0,DB01172
DB00490,DB01189,0,DB01077
DB02300,DB00673,0,DB00461
DB00598,DB00379,0,DB00303
DB01212,DB01042,1,DB01030
DB00790,DB00813,1,DB00582
DB00612,DB01083,1,DB00182
DB00741,DB00489,1,DB00851
DB00713,DB00319,0,DB00658
DB00335,DB00938,1,DB00324
DB00297,DB00401,0,DB00709
DB00775,DB00199,0,DB00180
DB01044,DB00804,1,DB01610
DB00443,DB04441,1,DB00708
DB00424,DB00543,0,DB00758
DB01014,DB00490,1,DB01249
DB01172,DB00675,0,DB00993
DB00591,DB00261,0,DB00177
DB00426,DB00451,1,DB00623
DB00443,DB00485,1,DB00294
DB00869,DB00668,0,DB00558
DB01233,DB01114,0,DB00278
DB00307,DB00343,0,DB00916
DB01072,DB00917,0,DB00619
DB00492,DB00410,0,DB00862
DB00194,DB01190,0,DB00734
DB00853,DB00457,0,DB00538
DB00780,DB00320,0,DB00395
DB00426,DB01150,0,DB00749
DB00540,DB01048,1,DB00200
DB00726,DB00780,1,DB01240
DB00642,DB00227,0,DB00851
DB00222,DB00650,1,DB00460
DB00741,DB00177,1,DB00710
DB01128,DB01023,0,DB00790
DB00200,DB00987,0,DB00746
DB00883,DB01077,0,DB00783
DB00920,DB00649,1,DB00203
DB00468,DB00370,1,DB00541
DB00295,DB00177,1,DB00268
DB00630,DB00512,1,DB00454
DB01291,DB00938,1,DB00740
DB00603,DB01589,1,DB01240
DB00204,DB00295,1,DB00784
DB00461,DB00998,0,DB00461
DB00335,DB01118,1,DB00549
DB00200,DB00722,1,DB00440
DB00543,DB00722,0,DB00523
DB00443,DB01232,1,DB00611
DB00975,DB00310,0,DB00862
DB01167,DB01577,0,DB00213
DB00669,DB00227,1,DB00861
DB00262,DB00188,1,DB00718
DB00642,DB01586,1,DB00162
DB00635,DB01202,1,DB01223
DB00882,DB00724,0,DB00175
DB00450,DB00402,0,DB00480
DB01097,DB00399,1,DB00690
DB00303,DB00877,0,DB01114
DB00519,DB00773,0,DB01215
DB01212,DB01079,1,DB01221
DB01217,DB00242,0,DB00549
DB01137,DB00460,0,DB00999
DB00879,DB01069,0,DB01331
DB00674,DB00675,0,DB00710
DB00661,DB01032,0,DB01610
DB00829,DB00475,1,DB01241
DB01068,DB00958,1,DB01362
DB00545,DB01101,0,DB00555
DB00726,DB00938,0,DB00678
DB00787,DB00608,0,DB00683
DB00794,DB00433,1,DB00612
DB00598,DB00381,1,DB00440
DB01085,DB00482,1,DB00850
DB00244,DB00983,0,DB01273
DB00458,DB01132,1,DB01126
DB00319,DB00550,0,DB01006
DB00909,DB00484,0,DB00559
DB00410,DB00426,0,DB00496
DB06151,DB00958,1,DB00294
DB00969,DB01238,0,DB01083
DB00303,DB00396,0,DB00619
DB00198,DB00292,0,DB01216
DB00625,DB00799,0,DB01183
DB00455,DB00423,1,DB00333
DB00454,DB01623,0,DB01229
DB01623,DB00773,0,DB00359
DB01142,DB02530,0,DB00999
DB00186,DB00399,1,DB01219
DB00370,DB01238,1,DB00303
DB00715,DB00857,1,DB00794
DB00864,DB00489,0,DB00625
DB00959,DB00331,1,DB00395
DB00184,DB00717,1,DB01151
DB00338,DB01331,1,DB00734
DB01337,DB01167,0,DB00879
DB00264,DB01126,1,DB00695
DB00635,DB01595,1,DB01045
DB00424,DB01097,0,DB00341
DB00916,DB00475,0,DB00425
DB00242,DB01219,0,DB00320
DB00577,DB00842,0,DB00321
DB00829,DB01264,1,DB00859
DB00415,DB01217,0,DB01173
DB01197,DB00794,0,DB00603
DB00203,DB00857,1,DB00544
DB01162,DB01016,1,DB00917
DB01019,DB00493,0,DB01041
DB00497,DB00678,1,DB01623
DB00268,DB00455,1,DB00205
DB00490,DB00421,1,DB00879
DB01275,DB01016,0,DB00758
DB00672,DB00451,1,DB00186
DB00455,DB00897,1,DB00514
DB00208,DB00351,0,DB01410
DB00625,DB01006,0,DB02530
DB01068,DB00177,1,DB00557
DB00479,DB01114,0,DB01095
DB00477,DB00158,1,DB00590
DB00970,DB00611,0,DB00196
DB00394,DB00669,1,DB00460
DB00601,DB00332,1,DB00182
DB01004,DB00863,1,DB01232
DB00468,DB00794,1,DB00373
DB00968,DB00967,0,DB00493
DB00570,DB01132,0,DB00489
DB00341,DB00270,1,DB00611
DB00324,DB01264,0,DB00297
DB01020,DB00887,1,DB00565
DB00410,DB00468,1,DB00415
DB01186,DB00294,0,DB00218
DB00136,DB01041,1,DB00633
DB01044,DB00184,1,DB00424
DB00278,DB01110,0,DB00605
DB01097,DB00523,0,DB00482
DB00741,DB01001,1,DB00700
DB00244,DB00701,0,DB00193
DB01623,DB00199,0,DB00489
DB00802,DB01190,0,DB00654
DB01151,DB01060,0,DB00882
DB00327,DB01136,1,DB00712
DB00843,DB00175,1,DB01008
DB01129,DB00741,1,DB01611
DB00350,DB00176,0,DB00199
DB00519,DB00485,0,DB01020
DB00990,DB00857,0,DB00495
DB00359,DB00297,0,DB01005
DB00709,DB00497,1,DB01205
DB00983,DB00484,1,DB00564
DB01173,DB01097,0,DB00201
DB00252,DB00684,1,DB00881
DB00540,DB00296,0,DB01045
DB00530,DB00359,0,DB01595
DB00529,DB00906,0,DB00285
DB00881,DB01132,1,DB00708
DB00972,DB02530,0,DB00502
DB01221,DB00316,1,DB01137
DB00563,DB00570,1,DB00991
DB01124,DB00535,0,DB00869
DB00492,DB00270,0,DB01008
DB00627,DB00316,1,DB00208
DB00331,DB00433,1,DB00708
DB00945,DB00374,1,DB00602
DB01182,DB00889,0,DB00533
DB00278,DB00435,0,DB00264
DB00808,DB00654,1,DB00912
DB01050,DB01005,1,DB01181
DB00993,DB01151,0,DB00333
DB01124,DB00538,0,DB01204
DB00820,DB00672,0,DB00603
DB01327,DB01118,1,DB00833
DB00959,DB01202,1,DB00417
DB00310,DB00178,1,DB00906
DB00195,DB01132,0,DB00316
DB01595,DB00584,1,DB00669
DB00213,DB00967,1,DB00704
DB01059,DB00475,0,DB00371
DB00540,DB01095,0,DB00334
DB01030,DB00419,0,DB00207
DB00458,DB00435,0,DB00443
DB00180,DB00575,0,DB00918
DB00658,DB01079,1,DB00457
DB01204,DB00958,1,DB01082
DB00953,DB00802,0,DB00199
DB00591,DB00220,0,DB00582
DB00649,DB01048,1,DB00746
DB00714,DB00468,0,DB00605
DB00231,DB01016,1,DB00753
DB00461,DB01112,1,DB00701
DB00341,DB01406,1,DB00970
DB00952,DB00367,1,DB01151
DB01413,DB00633,0,DB01042
DB01182,DB00983,0,DB00622
DB00633,DB01221,1,DB00544
DB00537,DB00829,1,DB00921
DB00512,DB00316,1,DB00659
DB00512,DB00960,0,DB00537
DB00860,DB00878,1,DB01249
DB00557,DB00317,1,DB01022
DB00958,DB00216,0,DB00829
DB00713,DB00376,0,DB00194
DB00277,DB00524,1,DB00216
DB00564,DB00795,1,DB01042
DB01221,DB00490,0,DB01413
DB00492,DB00684,0,DB01233
DB00410,DB00819,0,DB00900
DB00882,DB00335,0,DB00248
DB00323,DB00524,0,DB00193
DB00951,DB00356,0,DB01215
DB01263,DB00333,0,DB01215
DB01623,DB00367,0,DB00450
DB00603,DB01136,1,DB00485
DB00230,DB01142,1,DB00358
DB00698,DB01156,1,DB00683
DB00770,DB00897,1,DB00668
DB00415,DB00535,0,DB00863
DB00244,DB01149,1,DB01033
DB00633,DB00620,0,DB00381
DB00330,DB01067,0,DB00402
DB00635,DB00836,1,DB00951
DB00808,DB00698,1,DB01079
DB01127,DB00355,0,DB01004
DB01248,DB00209,0,DB00191
DB00811,DB00331,1,DB00497
DB00558,DB01118,0,DB00635
DB01217,DB00435,0,DB01248
DB00987,DB00188,1,DB00912
DB01155,DB00367,0,DB00960
DB01112,DB00356,0,DB00381
DB00829,DB01173,1,DB01211
DB00993,DB00912,0,DB00455
DB01076,DB00162,1,DB01172
DB00410,DB01085,0,DB00524
DB00175,DB01043,1,DB01367
DB01167,DB00722,1,DB01053
DB00205,DB00379,0,DB00862
DB01267,DB01001,1,DB00270
DB00630,DB00176,1,DB00753
DB00268,DB00959,1,DB00674
DB00586,DB00495,1,DB00419
DB00583,DB00819,0,DB00624
DB00998,DB00399,0,DB01188
DB00541,DB00986,0,DB01413
DB01190,DB01238,1,DB00188
DB00770,DB01095,0,DB01203
DB01212,DB00747,1,DB00313
DB01193,DB00446,0,DB00341
DB00548,DB01211,0,DB00373
DB00358,DB01059,1,DB00350
DB01009,DB00548,0,DB00333
DB00675,DB00575,1,DB01248
DB00426,DB00861,0,DB00454
DB00552,DB00842,0,DB00796
DB00250,DB05271,0,DB01273
DB00861,DB01215,0,DB00586
DB01019,DB00983,0,DB01008
DB01327,DB01101,0,DB00353
DB01004,DB00214,0,DB00201
DB01126,DB00523,1,DB01202
DB01030,DB00564,0,DB00513
DB01005,DB00305,0,DB00742
DB00426,DB01181,0,DB00710
DB00207,DB00279,0,DB01337
DB00752,DB00859,0,DB00973
DB01032,DB00328,1,DB02379
DB00611,DB00983,0,DB01236
DB00775,DB01132,0,DB00747
DB00204,DB00423,0,DB00268
DB00480,DB00356,0,DB00741
DB00818,DB00880,0,DB00115
DB01137,DB01016,1,DB00445
DB00695,DB00737,1,DB00346
DB00752,DB01029,0,DB01260
DB06700,DB00393,0,DB00747
DB00535,DB00887,0,DB00203
DB01156,DB00584,1,DB00361
DB00959,DB00565,1,DB00962
DB00321,DB00958,1,DB00752
DB01118,DB01072,0,DB00603
DB00211,DB00425,0,DB00204
DB01204,DB00224,0,DB00742
DB00889,DB00188,1,DB00292
DB00338,DB00611,1,DB00216
DB01172,DB01221,0,DB00455
DB00690,DB01105,0,DB00533
DB00285,DB01008,0,DB00230
DB00853,DB00843,1,DB00989
DB00622,DB00261,0,DB00186
DB00335,DB01182,1,DB00753
DB01076,DB00987,1,DB00970
DB00951,DB01062,1,DB01265
DB01129,DB00983,1,DB01140
DB00198,DB00291,0,DB00493
DB00550,DB01232,0,DB00884
DB00181,DB00632,0,DB00673
DB00591,DB00323,0,DB00373
DB00991,DB00813,1,DB00763
DB00882,DB00717,0,DB00844
DB01224,DB01610,1,DB00717
DB00787,DB00668,1,DB00472
DB01182,DB00763,0,DB01151
DB00700,DB00402,0,DB00975
DB01217,DB01609,0,DB01019
DB00860,DB01128,1,DB00631
DB00969,DB00503,0,DB00959
DB00712,DB00435,0,DB01050
DB00883,DB01029,1,DB00715
DB00717,DB00987,1,DB00787
DB00582,DB01032,0,DB00987
DB00920,DB00297,0,DB00370
DB06700,DB01067,0,DB00630
DB00873,DB00446,0,DB00602
DB00787,DB00545,0,DB00445
DB01233,DB00451,1,DB01202
DB00184,DB00331,1,DB00297
DB00281,DB01006,1,DB00497
DB00734,DB00669,1,DB00417
DB00341,DB01216,1,DB00441
DB00454,DB01223,0,DB00582
DB00608,DB01029,0,DB01072
DB01042,DB00658,0,DB00951
DB00787,DB01001,1,DB01014
DB00459,DB00338,1,DB00361
DB00244,DB00724,0,DB01215
DB00281,DB00912,1,DB00623
DB00584,DB00501,1,DB00565
DB00962,DB00557,1,DB06700
DB00563,DB01190,1,DB01060
DB00590,DB00451,1,DB00762
DB00586,DB00459,0,DB01264
DB00967,DB00209,1,DB06700
DB01212,DB00658,1,DB01128
DB00285,DB00874,1,DB00701
DB00371,DB00395,1,DB00426
DB00533,DB00501,1,DB00673
DB00435,DB00538,0,DB00188
DB01104,DB00513,1,DB00697
DB00841,DB01186,0,DB00718
DB01182,DB00503,0,DB00495
DB00642,DB00678,1,DB01118
DB00758,DB00227,1,DB00917
DB00545,DB01211,0,DB00763
DB01236,DB01110,0,DB01232
DB01082,DB00338,0,DB00690
DB00479,DB00252,1,DB00674
DB00519,DB00648,0,DB00180
DB00201,DB01039,0,DB00374
DB01265,DB00425,0,DB00843
DB00492,DB01117,0,DB00633
DB00862,DB01126,1,DB00622
DB00379,DB01188,0,DB00442
DB00773,DB00780,0,DB00950
DB01077,DB00811,0,DB01132
DB00319,DB00421,0,DB00307
DB00635,DB00404,1,DB00376
DB00479,DB00969,0,DB00242
DB00967,DB00605,1,DB01077
DB01275,DB00836,0,DB00346
DB00373,DB01609,0,DB00213
DB00945,DB00402,1,DB00625
DB00351,DB00843,1,DB00180
DB00635,DB01260,1,DB01016
DB00213,DB00222,1,DB00746
DB00934,DB00399,0,DB00273
DB01136,DB00575,1,DB00339
DB00953,DB01129,1,DB00741
DB01026,DB00591,0,DB00264
DB00503,DB00158,1,DB00909
DB00642,DB00999,1,DB00808
DB01410,DB01150,0,DB01053
DB00543,DB01016,0,DB01004
DB01203,DB00215,1,DB00480
DB00408,DB00842,0,DB01036
DB00374,DB00316,1,DB00584
DB01059,DB00734,1,DB00497
DB01079,DB01097,1,DB00310
DB00224,DB00806,0,DB00583
DB00773,DB00470,1,DB00356
DB00873,DB00857,0,DB01189
DB00775,DB06700,0,DB00582
DB00920,DB00410,0,DB00333
DB00440,DB00373,0,DB00565
DB00442,DB00257,0,DB00747
DB01136,DB00334,1,DB01045
DB00624,DB00583,1,DB00257
DB01232,DB00752,0,DB00619
DB00529,DB01104,0,DB00776
DB00883,DB00214,1,DB00442
DB01030,DB00270,0,DB00396
DB00475,DB01022,0,DB00795
DB00541,DB00443,1,DB00608
DB00442,DB01188,0,DB01142
DB01005,DB00331,1,DB00297
DB00967,DB01037,0,DB00343
DB00747,DB00320,0,DB00795
DB00577,DB00727,1,DB00439
DB01004,DB00402,0,DB00570
DB01249,DB00523,0,DB00454
DB00642,DB00747,0,DB00455
DB00947,DB01022,0,DB00200
DB00701,DB00787,1,DB00355
DB01142,DB00215,1,DB00998
DB01623,DB00475,0,DB00715
DB00710,DB00806,1,DB00601
DB00598,DB00884,0,DB01267
DB00540,DB00970,0,DB01068
DB00417,DB00395,0,DB01595
DB01193,DB00543,0,DB01112
DB00906,DB00690,0,DB00999
DB00542,DB01039,1,DB00408
DB00947,DB00448,1,DB00489
DB00443,DB01611,1,DB00513
DB01115,DB00367,1,DB00530
DB00752,DB00575,0,DB00570
DB00390,DB01023,1,DB00623
DB00583,DB00296,0,DB01077
DB00295,DB00713,1,DB00809
DB00851,DB01072,0,DB00203
DB01020,DB00305,0,DB01236
DB00829,DB01577,1,DB00819
DB00440,DB00708,0,DB00296
DB00958,DB00257,1,DB00485
DB00973,DB01126,1,DB00475
DB00195,DB01029,0,DB00303
DB00591,DB00485,0,DB01609
DB00175,DB00395,1,DB00836
DB01406,DB00316,1,DB00593
DB00952,DB00404,0,DB00557
DB00799,DB00538,0,DB01182
DB01019,DB00897,0,DB00630
DB00422,DB00535,1,DB00784
DB00231,DB00808,1,DB00359
DB01248,DB00284,0,DB00787
DB01232,DB01023,0,DB00204
DB00422,DB01045,0,DB01068
DB00842,DB01181,1,DB00320
DB01032,DB00231,0,DB00215
DB01210,DB00490,0,DB01241
DB00860,DB00503,1,DB00952
DB01275,DB00863,0,DB00695
DB00975,DB01267,0,DB00742
DB00563,DB00291,0,DB00559
DB00335,DB00869,1,DB00531
DB00883,DB00399,1,DB00201
DB00567,DB00292,0,DB01211
DB00998,DB01016,0,DB01142
DB01410,DB00675,0,DB01022
DB00630,DB01260,0,DB01195
DB00916,DB00393,0,DB00753
DB00906,DB01043,1,DB00947
DB00268,DB00630,1,DB01068
DB01167,DB00188,1,DB00180
DB01240,DB00277,0,DB00802
DB00884,DB00541,1,DB00570
DB00413,DB00983,0,DB01188
DB00631,DB00787,1,DB01248
DB01167,DB00178,1,DB00519
DB00408,DB00238,1,DB00709
DB01083,DB00490,1,DB00294
DB00802,DB00419,0,DB01062
DB01132,DB01104,1,DB01210
DB00280,DB01105,0,DB01008
DB01212,DB01067,1,DB01291
DB00381,DB00496,1,DB00809
DB00280,DB00377,0,DB00762
DB01137,DB00531,1,DB00353
DB00231,DB00916,1,DB01275
DB01229,DB00356,0,DB00715
DB00921,DB00209,0,DB00425
DB00623,DB01008,0,DB00681
DB00533,DB00178,1,DB00252
DB00889,DB00305,0,DB01008
DB00489,DB00950,1,DB00633
DB00472,DB00549,1,DB00649
DB00811,DB00915,1,DB00709
DB00674,DB00740,0,DB00333
DB01197,DB00798,1,DB00799
DB00945,DB01233,1,DB06151
DB00559,DB00550,1,DB00734
DB00537,DB01023,1,DB00970
DB00435,DB00339,0,DB01416
DB00927,DB00367,0,DB00216
DB00564,DB00887,1,DB01124
DB00458,DB00563,1,DB00633
DB00878,DB00433,1,DB01267
DB00331,DB01067,1,DB01143
DB00570,DB00669,0,DB00790
DB00216,DB00501,0,DB00335
DB00218,DB00541,1,DB00770
DB00924,DB01127,0,DB00181
DB00529,DB00851,0,DB00158
DB00882,DB00451,1,DB00959
DB00458,DB05271,0,DB00472
DB00533,DB01126,1,DB01623
DB00652,DB00784,0,DB00210
DB00413,DB00395,1,DB00857
DB00770,DB00296,0,DB00443
DB01240,DB01217,0,DB00869
DB00712,DB00393,0,DB00401
DB00864,DB00584,1,DB00549
DB00371,DB00671,0,DB00726
DB00654,DB00481,1,DB00355
DB00417,DB00203,0,DB01212
DB00612,DB01105,0,DB00717
DB00843,DB00499,0,DB01085
DB00649,DB00796,1,DB01265
DB00563,DB00813,1,DB00243
DB00586,DB00625,1,DB00470
DB00601,DB01127,0,DB00438
DB00350,DB00969,0,DB00740
DB00612,DB01097,1,DB00454
DB00307,DB01039,1,DB00261
DB01124,DB00621,0,DB00570
DB00809,DB01001,0,DB00408
DB00530,DB01036,1,DB00889
DB01076,DB00912,1,DB00704
DB00439,DB00820,0,DB00184
DB00724,DB00215,1,DB00552
DB02379,DB00305,0,DB00394
DB00215,DB00317,1,DB00920
DB01197,DB01129,1,DB00879
DB00673,DB00231,1,DB00548
DB00649,DB00448,1,DB00700
DB01009,DB00630,1,DB00191
DB00799,DB00257,0,DB00370
DB00570,DB00191,0,DB01079
DB01030,DB00472,0,DB00339
DB00295,DB00544,1,DB01053
DB00353,DB00371,0,DB00641
DB01416,DB01112,1,DB00780
DB00737,DB00656,1,DB01053
DB00659,DB00548,0,DB02530
DB00472,DB00776,1,DB00934
DB00909,DB01001,1,DB00958
DB00819,DB00675,0,DB01242
DB00752,DB01041,0,DB00753
DB02379,DB01221,0,DB00327
DB00210,DB00284,0,DB00661
DB00773,DB01142,0,DB00850
DB00918,DB00917,0,DB00869
DB01189,DB00987,0,DB00802
DB00630,DB01072,1,DB00162
DB00633,DB01240,0,DB00593
DB00281,DB00494,0,DB00881
DB01151,DB00324,0,DB00780
DB00355,DB01190,0,DB00709
DB00602,DB06700,0,DB00548
DB00864,DB00524,1,DB01337
DB00313,DB00593,1,DB01149
DB01149,DB00310,0,DB00962
DB01104,DB00421,1,DB00622
DB00799,DB01595,0,DB01291
DB00571,DB00285,1,DB00330
DB00450,DB00675,0,DB00199
DB00996,DB01204,1,DB00548
DB00243,DB00379,0,DB00619
DB00303,DB00822,0,DB01291
DB00533,DB00184,1,DB00712
DB01232,DB02530,0,DB00331
DB00180,DB00320,0,DB00381
DB00524,DB00496,1,DB00548
DB00809,DB00966,0,DB00541
DB00580,DB00860,1,DB00850
DB01224,DB00918,1,DB00746
DB00798,DB00752,0,DB01043
DB00740,DB00915,0,DB01162
DB00836,DB05271,0,DB01189
DB00480,DB00396,0,DB00475
DB00727,DB00480,1,DB00315
DB00762,DB01079,0,DB00859
DB00531,DB00883,1,DB00701
DB00681,DB00376,0,DB00593
DB00270,DB00960,0,DB01006
DB00850,DB00334,1,DB01410
DB00968,DB00457,1,DB00230
DB00218,DB00717,0,DB01067
DB00230,DB00622,0,DB01195
DB00213,DB01118,1,DB00475
DB01212,DB00565,0,DB01248
DB00533,DB00889,1,DB00722
DB00724,DB00339,0,DB00186
DB00709,DB00900,1,DB00423
DB00608,DB00543,0,DB00763
DB00563,DB00915,0,DB00390
DB00780,DB01189,0,DB00602
DB00784,DB00442,0,DB01036
DB00341,DB00533,1,DB00435
DB00658,DB01067,1,DB01238
DB01260,DB01150,0,DB01097
DB00450,DB01047,0,DB00780
DB00218,DB00273,1,DB00419
DB00967,DB00390,1,DB01249
DB00708,DB00423,0,DB00396
DB00996,DB00422,1,DB01009
DB01048,DB00804,0,DB00523
DB00284,DB01069,0,DB00813
DB01202,DB00215,1,DB00513
DB00401,DB00987,0,DB00575
DB00323,DB00184,0,DB01611
DB00590,DB00859,0,DB00993
DB01265,DB00545,0,DB00714
DB00742,DB00912,0,DB00496
DB00315,DB01104,1,DB01020
DB00850,DB00215,1,DB00542
DB00559,DB01240,1,DB00590
DB01172,DB00770,0,DB00448
DB01267,DB00448,1,DB00953
DB01060,DB00446,1,DB00458
DB00757,DB01242,0,DB00402
DB00661,DB00623,0,DB01136
DB01033,DB00313,1,DB00404
DB00350,DB00741,1,DB00200
DB00784,DB00216,0,DB00213
DB00697,DB00641,1,DB01022
DB00415,DB00818,1,DB01019
DB00841,DB00605,0,DB00393
DB00353,DB00158,0,DB00296
DB00477,DB00470,1,DB00601
DB01172,DB01072,0,DB00413
DB00199,DB01367,0,DB00883
DB00410,DB00477,0,DB00619
DB00208,DB00763,0,DB00419
DB00968,DB00502,0,DB00435
DB00583,DB00991,0,DB00350
DB00248,DB00912,0,DB00485
DB00906,DB00804,0,DB01112
DB00746,DB00433,0,DB01104
DB01129,DB01044,1,DB01117
DB00690,DB00446,0,DB00829
DB00571,DB00763,1,DB01275
DB00727,DB00669,1,DB00200
DB00558,DB00115,0,DB00262
DB01410,DB01215,0,DB01611
DB00649,DB00339,1,DB01101
DB00230,DB01008,0,DB00264
DB01069,DB00737,1,DB00975
DB00973,DB00188,1,DB01127
DB01327,DB00762,1,DB00952
DB00194,DB00590,0,DB00619
DB00250,DB00252,1,DB00598
DB01236,DB00421,1,DB00273
DB01005,DB01105,0,DB00503
DB00900,DB00376,0,DB01044
DB00281,DB01406,0,DB00656
DB00836,DB00356,0,DB00439
DB00410,DB00524,1,DB00410
DB01273,DB00747,0,DB00268
DB00200,DB00740,0,DB00659
DB00851,DB00451,1,DB00934
DB00450,DB00451,1,DB00586
DB00417,DB00656,0,DB00316
DB00690,DB00878,0,DB00776
DB00975,DB00359,0,DB00455
DB00495,DB01216,0,DB00455
DB00213,DB00555,1,DB00198
DB00537,DB00883,1,DB01232
DB00496,DB00227,0,DB01212
DB00210,DB00277,0,DB00544
DB00210,DB01069,0,DB00671
DB00350,DB00482,1,DB00438
DB00270,DB00986,0,DB00570
DB00445,DB00804,1,DB00408
DB00224,DB00494,0,DB01001
DB00205,DB01232,0,DB01215
DB00983,DB00481,0,DB01194
DB00742,DB00802,0,DB00586
DB00181,DB00227,1,DB01136
DB00883,DB00273,1,DB00882
DB00960,DB00695,1,DB00188
DB00353,DB00338,0,DB00194
DB00603,DB00184,1,DB05271
DB01197,DB01181,1,DB00448
DB01042,DB00381,1,DB00513
DB01186,DB00900,0,DB00947
DB01124,DB01104,0,DB01142
DB00802,DB00887,0,DB00448
DB01291,DB00897,0,DB00273
DB00465,DB00998,0,DB00880
DB01082,DB00580,0,DB00749
DB00285,DB00537,1,DB00633
DB01182,DB01041,0,DB00398
DB00295,DB00451,1,DB00672
DB00244,DB00714,0,DB00775
DB00230,DB00749,1,DB01150
DB00193,DB00863,1,DB00514
DB00661,DB00746,0,DB01215
DB00700,DB00622,0,DB00188
DB00619,DB00863,1,DB00757
DB00590,DB01229,1,DB00757
DB00563,DB00632,0,DB00811
DB00742,DB01032,0,DB00860
DB00571,DB00829,1,DB00439
DB00563,DB00820,1,DB00675
DB01224,DB01173,1,DB00200
DB00261,DB00877,0,DB00879
DB00704,DB01072,0,DB00402
DB01273,DB00809,0,DB00742
DB00218,DB00783,1,DB01082
DB00555,DB01291,1,DB01204
DB00625,DB01062,1,DB00565
DB00624,DB01117,1,DB01045
DB01197,DB00465,1,DB00808
DB01082,DB00537,1,DB00178
DB00261,DB00668,0,DB01095
DB00862,DB02530,0,DB00296
DB00285,DB05271,1,DB01032
DB00181,DB01194,0,DB00280
DB00207,DB00490,1,DB00390
DB01233,DB00180,1,DB00359
DB00530,DB00987,0,DB00820
DB00208,DB00158,0,DB00741
DB00742,DB00563,1,DB00210
DB00714,DB00158,0,DB00410
DB00334,DB01105,0,DB00395
DB00580,DB01263,0,DB00316
DB00529,DB00328,0,DB01118
DB00619,DB00523,0,DB00207
DB01181,DB00669,0,DB00461
DB00415,DB00757,0,DB00425
DB00602,DB00648,0,DB01060
DB00297,DB00184,0,DB00619
DB00230,DB01060,1,DB00379
DB00244,DB00883,0,DB01610
DB00635,DB00153,1,DB01337
DB01118,DB00523,0,DB00341
DB00745,DB00523,1,DB01072
DB00346,DB00502,0,DB00489
DB00799,DB01190,1,DB00836
