Drug1_ID,Drug2_ID,Y,Neg samples
DB00204,DB01076,1,DB00833
DB00535,DB00310,0,DB00035
DB00230,DB01194,0,DB01220
DB00450,DB06288,1,DB00400
DB00903,DB06335,1,DB00950
DB00497,DB00887,1,DB01020
DB00906,DB00921,1,DB00496
DB00376,DB01362,0,DB00310
DB00007,DB09063,1,DB00784
DB00775,DB00230,0,DB06268
DB00691,DB06196,1,DB06730
DB00181,DB00356,0,DB08889
DB00951,DB00912,0,DB00424
DB01166,DB06695,1,DB06402
DB00763,DB00330,0,DB06769
DB00559,DB00619,1,DB00445
DB00180,DB08820,1,DB00746
DB00390,DB01009,1,DB01656
DB00305,DB01097,1,DB00741
DB00718,DB00475,0,DB04272
DB01296,DB01600,1,DB00396
DB00563,DB00814,1,DB01193
DB06228,DB06605,1,DB01586
DB09053,DB09075,1,DB00227
DB00266,DB00749,1,DB09279
DB00695,DB00820,1,DB06413
DB00248,DB00521,1,DB06290
DB00465,DB08976,1,DB09078
DB00960,DB00951,0,DB01010
DB00204,DB08881,1,DB00960
DB00193,DB00501,1,DB00330
DB00673,DB04839,1,DB00035
DB00808,DB00495,0,DB00423
DB00459,DB00445,0,DB00832
DB04861,DB09282,1,DB01139
DB00204,DB09082,1,DB00266
DB00798,DB00153,0,DB09128
DB00415,DB00376,0,DB09076
DB00006,DB09070,1,DB04831
DB00996,DB01397,1,DB00328
DB00177,DB08907,1,DB09118
DB00316,DB00983,1,DB00437
DB00238,DB00333,1,DB00530
DB00700,DB01203,0,DB00233
DB01211,DB06636,1,DB00673
DB00717,DB00339,0,DB09477
DB00196,DB06605,1,DB09268
DB00910,DB01211,1,DB09286
DB00218,DB00714,0,DB11181
DB00007,DB00199,1,DB00193
DB00188,DB00503,1,DB00918
DB00285,DB00328,1,DB09221
DB00784,DB00334,0,DB00665
DB00479,DB01112,0,DB00919
DB00814,DB03619,1,DB01038
DB00224,DB00956,1,DB00301
DB01267,DB00162,0,DB01319
DB00582,DB01182,1,DB00801
DB00908,DB01551,1,DB00741
DB00252,DB01609,1,DB00803
DB00718,DB00227,0,DB00626
DB00628,DB01609,1,DB00642
DB01053,DB00987,0,DB00445
DB00207,DB01194,0,DB01080
DB00862,DB00881,1,DB00873
DB01253,DB03880,1,DB00951
DB09026,DB09477,1,DB00332
DB01024,DB01053,1,DB00877
DB00571,DB01232,1,DB00342
DB00841,DB00867,1,DB00713
DB00361,DB00461,0,DB00757
DB00850,DB00906,0,DB00485
DB00700,DB00881,1,DB00694
DB01004,DB00953,0,DB09078
DB00598,DB00937,1,DB00459
DB00909,DB08820,1,DB00861
DB00297,DB00438,0,DB06412
DB00956,DB06589,1,DB09279
DB00499,DB09054,1,DB01087
DB08897,DB09271,1,DB01602
DB00394,DB01181,0,DB06663
DB00213,DB00282,1,DB09401
DB00373,DB00550,0,DB01609
DB00206,DB00820,1,DB06335
DB01143,DB01359,1,DB09146
DB00470,DB00956,1,DB00779
DB00417,DB00356,0,DB00732
DB01045,DB08895,1,DB00535
DB00242,DB00177,0,DB00611
DB00343,DB09143,1,DB00521
DB06702,DB09039,1,DB00175
DB00243,DB00747,0,DB09291
DB00573,DB00687,1,DB00796
DB00343,DB00908,1,DB00623
DB01014,DB00339,0,DB00178
DB00502,DB01611,0,DB08911
DB00355,DB00806,0,DB08439
DB00461,DB00642,1,DB00288
DB01219,DB09072,1,DB04831
DB00450,DB00601,1,DB01061
DB00244,DB00844,0,DB01099
DB01106,DB08893,1,DB00563
DB00563,DB09320,1,DB00728
DB01083,DB01128,0,DB09214
DB00282,DB06589,1,DB00349
DB01098,DB09291,1,DB00195
DB00459,DB00294,0,DB09102
DB00814,DB06605,1,DB09236
DB01023,DB01392,1,DB09039
DB00612,DB00494,0,DB01130
DB01260,DB09063,1,DB09289
DB01016,DB01267,1,DB00570
DB00006,DB06228,1,DB01015
DB01018,DB01254,1,DB00660
DB01038,DB01255,1,DB01394
DB01265,DB00741,0,DB04876
DB00349,DB00921,1,DB00572
DB00337,DB00877,1,DB08867
DB00808,DB09220,1,DB01015
DB01036,DB09054,1,DB06204
DB00512,DB00795,0,DB00332
DB00806,DB00987,0,DB01046
DB01609,DB08794,1,DB00986
DB00193,DB00468,1,DB01099
DB00196,DB00641,1,DB01132
DB00700,DB00749,1,DB01249
DB00687,DB08899,1,DB05266
DB00976,DB08881,1,DB09320
DB00280,DB00296,0,DB06795
DB00461,DB04865,1,DB01132
DB00220,DB01229,1,DB01328
DB00710,DB00242,0,DB01333
DB00475,DB08912,1,DB09049
DB00222,DB00468,1,DB00814
DB00261,DB01418,1,DB06603
DB01265,DB00654,0,DB00390
DB00213,DB00530,1,DB00524
DB00353,DB00819,0,DB00919
DB00332,DB04843,1,DB01197
DB00163,DB09030,1,DB06791
DB00501,DB01182,1,DB00229
DB01201,DB04845,1,DB01068
DB00319,DB09268,1,DB06800
DB00252,DB06176,1,DB00210
DB01120,DB09214,1,DB00704
DB01265,DB00502,0,DB00158
DB00903,DB01251,1,DB02300
DB01291,DB01097,0,DB00279
DB00903,DB01143,1,DB00625
DB00353,DB09065,1,DB00625
DB00252,DB00570,1,DB00547
DB00642,DB01656,1,DB00491
DB00635,DB00681,1,DB09026
DB01045,DB01224,1,DB04574
DB00530,DB00413,0,DB01193
DB00211,DB00983,0,DB00577
DB01001,DB00859,0,DB00310
DB00153,DB00351,0,DB11093
DB00349,DB06335,1,DB08901
DB00410,DB00745,0,DB09101
DB00820,DB08820,1,DB00308
DB00598,DB00945,1,DB06441
DB00328,DB00384,1,DB09280
DB00468,DB00918,0,DB01224
DB01021,DB11315,1,DB00988
DB00280,DB01320,1,DB00957
DB04868,DB09128,1,DB00837
DB01418,DB06695,1,DB00413
DB00531,DB01021,1,DB09097
DB00417,DB00334,0,DB00222
DB01238,DB09054,1,DB00275
DB01045,DB06589,1,DB00259
DB00006,DB06695,1,DB09125
DB06176,DB08899,1,DB00904
DB00598,DB00502,0,DB00532
DB01264,DB03880,1,DB00255
DB00285,DB06228,1,DB08816
DB00303,DB00619,0,DB00437
DB00550,DB00317,0,DB08868
DB00334,DB00918,1,DB06290
DB00583,DB00671,0,DB00582
DB01082,DB01415,1,DB01067
DB00277,DB00951,1,DB00205
DB00765,DB06684,1,DB00521
DB00500,DB00974,1,DB00757
DB00864,DB00623,0,DB00814
DB00275,DB00440,1,DB00188
DB00450,DB04844,1,DB00613
DB00341,DB01181,0,DB00291
DB00440,DB00619,0,DB00906
DB00198,DB00442,0,DB00244
DB00181,DB00996,1,DB00724
DB01120,DB06791,1,DB09401
DB01600,DB09211,1,DB00880
DB01229,DB00339,0,DB00351
DB00946,DB06789,1,DB00766
DB06789,DB08820,1,DB00595
DB00333,DB00503,1,DB04843
DB00775,DB00417,0,DB06441
DB00470,DB01018,1,DB09274
DB00193,DB06700,1,DB00688
DB00974,DB01009,1,DB00794
DB00897,DB08912,1,DB00327
DB00266,DB01331,1,DB06589
DB00007,DB01320,1,DB00520
DB00195,DB01009,0,DB09274
DB01413,DB01014,0,DB00442
DB00261,DB00296,0,DB06441
DB00461,DB09214,1,DB00551
DB00398,DB00446,0,DB00749
DB00421,DB00820,1,DB06209
DB00651,DB01203,1,DB00311
DB00220,DB00404,0,DB09220
DB01033,DB00784,0,DB00897
DB01268,DB09073,1,DB01059
DB00722,DB00806,1,DB00150
DB00162,DB00481,0,DB05245
DB01263,DB05109,1,DB00399
DB00353,DB00480,0,DB08439
DB00700,DB00207,0,DB01595
DB00654,DB01155,0,DB00688
DB00175,DB08873,1,DB00783
DB00492,DB00374,0,DB00897
DB01156,DB00355,0,DB01220
DB01045,DB01067,1,DB00437
DB00557,DB00765,1,DB04348
DB00459,DB00584,0,DB06209
DB00268,DB01140,0,DB08976
DB00952,DB00601,0,DB00728
DB02703,DB06228,1,DB00586
DB01327,DB01418,1,DB00601
DB00503,DB01062,1,DB00126
DB00696,DB00889,1,DB00430
DB01254,DB06717,1,DB02546
DB00768,DB01041,1,DB01126
DB00410,DB00513,0,DB00652
DB00819,DB00461,0,DB01126
DB00415,DB00798,1,DB00214
DB00460,DB01155,1,DB00227
DB01033,DB00243,0,DB00495
DB00413,DB00798,0,DB08871
DB01627,DB09268,1,DB00847
DB00611,DB00310,0,DB06663
DB00742,DB00214,0,DB09026
DB01030,DB00921,0,DB03615
DB01233,DB06700,1,DB00652
DB00006,DB06605,1,DB00624
DB00611,DB09272,1,DB04918
DB00006,DB03619,1,DB01140
DB00280,DB06717,1,DB00766
DB01232,DB06209,1,DB00273
DB00654,DB00323,0,DB08864
DB00158,DB00565,0,DB00035
DB06144,DB09042,1,DB00717
DB01016,DB01021,1,DB00844
DB00327,DB00746,0,DB00837
DB00266,DB01551,1,DB01198
DB00746,DB00938,0,DB00199
DB00248,DB00544,0,DB01208
DB01017,DB01621,1,DB00851
DB00461,DB00502,1,DB00991
DB00673,DB06290,1,DB00345
DB00818,DB00499,0,DB01511
DB00776,DB06335,1,DB00709
DB01255,DB01614,1,DB00520
DB00932,DB08794,1,DB09166
DB01197,DB02300,0,DB01220
DB00327,DB05271,1,DB01156
DB00610,DB00961,1,DB00423
DB00814,DB01172,1,DB00596
DB00177,DB00594,1,DB00572
DB00872,DB09074,1,DB00498
DB00503,DB01320,1,DB00441
DB00204,DB00987,0,DB00235
DB00485,DB00682,1,DB01294
DB01610,DB00983,0,DB06413
DB08867,DB09065,1,DB00764
DB00775,DB09053,1,DB01267
DB02300,DB00231,0,DB01320
DB00220,DB01624,1,DB00555
DB00808,DB00262,0,DB00606
DB00615,DB04868,1,DB00983
DB00280,DB01611,0,DB00640
DB00557,DB00898,1,DB11256
DB00231,DB00333,1,DB11110
DB00935,DB09009,1,DB00577
DB00384,DB00500,1,DB00923
DB01100,DB04946,1,DB09300
DB00530,DB00564,1,DB01563
DB00769,DB09063,1,DB09061
DB00834,DB01023,1,DB04865
DB00953,DB00684,0,DB09050
DB00492,DB09292,1,DB01166
DB00218,DB00310,0,DB00932
DB00722,DB00945,1,DB00578
DB00211,DB00937,1,DB00498
DB00305,DB04817,1,DB00293
DB00351,DB00917,0,DB09027
DB00224,DB00627,0,DB00384
DB00235,DB08931,1,DB06213
DB00243,DB01232,1,DB00643
DB01202,DB00279,0,DB01319
DB00955,DB01212,1,DB01126
DB00180,DB00279,0,DB00531
DB00211,DB01203,1,DB00819
DB00771,DB01021,1,DB04837
DB00391,DB01624,1,DB00353
DB01410,DB00376,0,DB00765
DB00278,DB00535,0,DB06274
DB01211,DB08873,1,DB09070
DB00952,DB01203,0,DB11181
DB00481,DB01183,0,DB00363
DB00470,DB00909,1,DB01087
DB00199,DB00216,1,DB00774
DB00969,DB00460,0,DB01288
DB00519,DB00367,0,DB00163
DB00468,DB06207,1,DB01165
DB01410,DB00906,0,DB09275
DB00193,DB01560,1,DB06707
DB00834,DB01067,1,DB00451
DB00717,DB00188,0,DB04837
DB01004,DB00193,0,DB00828
DB01232,DB08867,1,DB11110
DB01045,DB01259,1,DB00570
DB00181,DB00334,1,DB06791
DB00246,DB00952,1,DB00343
DB00625,DB01589,1,DB00833
DB00503,DB01166,1,DB09101
DB00564,DB00582,1,DB00836
DB00582,DB04938,1,DB00666
DB01072,DB09123,1,DB00960
DB00193,DB00450,1,DB01068
DB00294,DB01016,1,DB00303
DB00204,DB00673,1,DB01221
DB00195,DB00356,0,DB00213
DB00844,DB00461,0,DB04855
DB00673,DB01166,1,DB01070
DB01211,DB09123,1,DB00301
DB01004,DB01598,1,DB06211
DB00177,DB01020,1,DB09211
DB01128,DB01238,0,DB00567
DB01211,DB08899,1,DB02659
DB01117,DB01201,1,DB00660
DB01147,DB01418,1,DB01288
DB00279,DB00374,0,DB00169
DB00438,DB00513,0,DB06176
DB00564,DB00705,1,DB00795
DB00932,DB08934,1,DB01274
DB00844,DB09290,1,DB01357
DB01016,DB02901,1,DB00471
DB01063,DB01253,1,DB00782
DB00586,DB00479,0,DB06402
DB00869,DB00162,0,DB09128
DB00983,DB01132,0,DB00927
DB00104,DB00571,1,DB00397
DB00613,DB01241,1,DB06616
DB00448,DB00630,1,DB00499
DB04855,DB04908,1,DB00501
DB00921,DB00980,1,DB09320
DB00238,DB01156,1,DB00390
DB01212,DB00880,0,DB01195
DB00762,DB09118,1,DB01601
DB00541,DB00559,1,DB01080
DB00881,DB00945,1,DB00624
DB00783,DB04839,1,DB00409
DB00337,DB04868,1,DB09183
DB00181,DB00552,0,DB06637
DB00297,DB01101,0,DB01708
DB00220,DB06626,1,DB00803
DB01268,DB09054,1,DB00851
DB00351,DB00946,1,DB00988
DB00649,DB01005,1,DB00417
DB00163,DB00500,1,DB01238
DB00993,DB00583,0,DB05812
DB00410,DB00188,0,DB04835
DB00233,DB00819,1,DB01440
DB00211,DB01059,0,DB00604
DB01041,DB01219,1,DB08860
DB01101,DB00593,0,DB00700
DB00794,DB08867,1,DB06527
DB00206,DB06616,1,DB00173
DB00297,DB01193,1,DB00854
DB00266,DB00294,1,DB06702
DB01009,DB00673,0,DB00104
DB00268,DB00475,1,DB01212
DB00850,DB00324,0,DB00700
DB00550,DB01238,0,DB08881
DB00775,DB01030,0,DB00387
DB01595,DB00567,0,DB00346
DB06702,DB09063,1,DB04911
DB00361,DB09073,1,DB00446
DB01155,DB00448,0,DB04839
DB00248,DB04842,1,DB01082
DB00317,DB01029,0,DB00596
DB00745,DB08912,1,DB01406
DB00714,DB01045,0,DB00688
DB00014,DB06616,1,DB01604
DB00196,DB00612,1,DB00854
DB06702,DB08873,1,DB00909
DB00541,DB01656,1,DB09209
DB00266,DB00991,1,DB00700
DB00218,DB01143,0,DB00423
DB00968,DB06218,1,DB00267
DB00742,DB00489,0,DB00862
DB01018,DB09282,1,DB00596
DB00850,DB01238,1,DB01098
DB00333,DB09073,1,DB00209
DB00479,DB01602,1,DB00912
DB00358,DB01140,0,DB06769
DB01320,DB09073,1,DB00948
DB00880,DB00749,0,DB01014
DB00104,DB09063,1,DB00252
DB00573,DB00684,1,DB01241
DB00652,DB09272,1,DB00814
DB01656,DB05109,1,DB00718
DB00974,DB04574,1,DB06527
DB00904,DB01232,1,DB00502
DB04817,DB06616,1,DB00311
DB00633,DB01189,0,DB06781
DB01275,DB00238,0,DB08877
DB01203,DB01406,0,DB00438
DB00214,DB00814,1,DB01178
DB00773,DB00481,0,DB00860
DB00583,DB00461,0,DB01233
DB00277,DB00475,1,DB00197
DB00204,DB01150,0,DB09042
DB00252,DB00220,0,DB01656
DB01045,DB09079,1,DB00869
DB09330,DB09401,1,DB01327
DB01041,DB09128,1,DB08873
DB00952,DB00442,0,DB09027
DB09042,DB09289,1,DB00611
DB00449,DB00590,1,DB00452
DB00873,DB00671,0,DB04835
DB00204,DB00398,1,DB01600
DB00273,DB00424,1,DB00554
DB01238,DB06288,1,DB01203
DB00557,DB00623,1,DB01380
DB00557,DB00844,1,DB05812
DB02300,DB01291,0,DB00267
DB01201,DB05294,1,DB00300
DB00635,DB00355,0,DB00624
DB00842,DB01249,0,DB00728
DB00460,DB00320,0,DB09275
DB00333,DB00695,1,DB00763
DB00273,DB00623,1,DB01330
DB00660,DB01041,1,DB00373
DB01045,DB09268,1,DB01329
DB00399,DB00684,1,DB00222
DB00933,DB01233,1,DB09146
DB01406,DB01029,0,DB09080
DB01045,DB00294,0,DB06228
DB00990,DB00861,0,DB00723
DB00494,DB01097,0,DB04924
DB06145,DB09073,1,DB00512
DB00563,DB09291,1,DB09064
DB01610,DB00783,0,DB06603
DB00180,DB01331,0,DB00908
DB00541,DB04908,1,DB00493
DB00421,DB00790,1,DB00339
DB00222,DB00436,1,DB00181
DB00211,DB05039,1,DB00314
DB00784,DB00919,1,DB00855
DB00277,DB05812,1,DB01139
DB00839,DB09214,1,DB00776
DB09330,DB09570,1,DB00544
DB01053,DB00671,0,DB09074
DB00214,DB00741,1,DB01183
DB00330,DB00220,0,DB04839
DB00833,DB00495,0,DB08941
DB00410,DB01238,0,DB01041
DB00955,DB01607,1,DB00231
DB00980,DB01072,1,DB04908
DB00959,DB01241,0,DB09050
DB00193,DB00482,1,DB00359
DB00343,DB01100,1,DB00518
DB00359,DB00833,0,DB00302
DB00153,DB00544,0,DB09183
DB00197,DB00222,1,DB09292
DB00248,DB09042,1,DB09256
DB00682,DB01330,1,DB06777
DB00552,DB01249,0,DB01294
DB00224,DB06287,1,DB00440
DB00841,DB01183,0,DB01208
DB00324,DB00220,0,DB00491
DB01327,DB00273,0,DB08976
DB00243,DB00879,0,DB00468
DB00273,DB01320,1,DB00844
DB01197,DB08907,1,DB06335
DB00387,DB11181,1,DB01111
DB00631,DB01132,0,DB00496
DB00468,DB09477,1,DB00771
DB00731,DB04876,1,DB00563
DB00468,DB01614,1,DB09079
DB00710,DB01265,0,DB00897
DB00367,DB00414,1,DB05271
DB00315,DB00502,1,DB00607
DB00604,DB00872,1,DB00547
DB00246,DB01253,1,DB00794
DB00619,DB01030,1,DB00203
DB00898,DB04844,1,DB00150
DB00956,DB01595,1,DB01036
DB00762,DB00834,1,DB01140
DB01062,DB01232,1,DB00227
DB01059,DB00605,0,DB01200
DB00381,DB00296,0,DB00006
DB00130,DB00581,1,DB00794
DB00252,DB01601,1,DB00986
DB01254,DB09102,1,DB00689
DB00222,DB00503,1,DB00238
DB01053,DB00747,0,DB01156
DB00512,DB00684,1,DB00341
DB00997,DB01076,1,DB01501
DB01331,DB00485,0,DB00973
DB01021,DB01340,1,DB01604
DB06791,DB09063,1,DB08795
DB00322,DB01015,1,DB01140
DB01267,DB00583,0,DB09123
DB00180,DB00917,0,DB01586
DB00819,DB00745,0,DB01551
DB00224,DB00231,0,DB01212
DB01036,DB00623,0,DB04348
DB00203,DB08816,1,DB00209
DB00524,DB00442,0,DB04839
DB01072,DB08881,1,DB00153
DB00441,DB00550,0,DB00897
DB01017,DB09118,1,DB01101
DB00346,DB02703,1,DB01392
DB01192,DB09042,1,DB08860
DB01215,DB01005,0,DB09227
DB00623,DB01083,0,DB06708
DB00718,DB00211,0,DB01413
DB00358,DB00983,0,DB09064
DB00839,DB00912,1,DB01200
DB00681,DB01609,0,DB00213
DB00571,DB01609,1,DB11093
DB01236,DB00413,0,DB01192
DB00196,DB00381,1,DB06410
DB00384,DB06212,1,DB00993
DB00414,DB01601,1,DB00305
DB02300,DB01072,0,DB01042
DB00696,DB09042,1,DB08795
DB00364,DB00391,1,DB00345
DB00294,DB08794,1,DB01185
DB08916,DB09053,1,DB01331
DB00158,DB00293,1,DB06710
DB00631,DB01126,0,DB06176
DB00762,DB00976,1,DB04339
DB00224,DB01117,1,DB01172
DB01560,DB04837,1,DB00666
DB00818,DB06201,1,DB09042
DB01072,DB06684,1,DB00783
DB00834,DB09054,1,DB01511
DB00497,DB09290,1,DB09146
DB01063,DB09042,1,DB01117
DB00796,DB01392,1,DB00814
DB00601,DB00623,1,DB00471
DB00220,DB06772,1,DB00452
DB00475,DB01254,1,DB04908
DB00424,DB01183,0,DB09101
DB01215,DB01023,0,DB06777
DB00921,DB09054,1,DB06791
DB00220,DB06176,1,DB00452
DB00216,DB00872,1,DB00402
DB01038,DB01168,1,DB00520
DB00410,DB01117,0,DB08897
DB00604,DB01072,1,DB09030
DB00243,DB01045,1,DB00468
DB00853,DB00205,0,DB00762
DB00668,DB01064,1,DB06786
DB01416,DB09268,1,DB01587
DB00479,DB00948,1,DB00581
DB00327,DB00374,0,DB00187
DB00808,DB00327,0,DB09570
DB00586,DB01101,1,DB00909
DB00873,DB00242,0,DB00415
DB00381,DB01263,1,DB01614
DB01128,DB00966,0,DB00666
DB00975,DB01010,1,DB00497
DB00502,DB06290,1,DB08860
DB01172,DB00231,0,DB01168
DB00519,DB09026,1,DB00441
DB01238,DB04839,1,DB00524
DB00337,DB05109,1,DB00387
DB00503,DB01045,1,DB01440
DB00968,DB00818,0,DB00695
DB00461,DB01296,1,DB08899
DB03619,DB06684,1,DB00739
DB00881,DB09026,1,DB00624
DB00450,DB00696,1,DB11126
DB00956,DB05521,1,DB00846
DB00884,DB01162,1,DB04868
DB09054,DB09143,1,DB00378
DB00613,DB01029,1,DB00521
DB01182,DB01193,1,DB06659
DB00768,DB08893,1,DB00328
DB00714,DB00960,0,DB00280
DB01129,DB00880,0,DB06800
DB00470,DB09080,1,DB00207
DB00862,DB01211,1,DB00760
DB00199,DB01208,1,DB00851
DB00268,DB01233,1,DB00623
DB01030,DB00740,0,DB01393
DB01234,DB08816,1,DB00552
DB00519,DB00649,0,DB01255
DB01609,DB09039,1,DB00642
DB00332,DB01100,1,DB09275
DB00620,DB00310,0,DB00261
DB00216,DB00673,1,DB01194
DB00181,DB00625,1,DB01150
DB00541,DB00908,1,DB04946
DB01181,DB00207,0,DB09268
DB00350,DB01053,0,DB00120
DB01053,DB00991,0,DB00550
DB01236,DB00537,0,DB00230
DB00199,DB01117,0,DB01066
DB00206,DB00571,1,DB00301
DB00277,DB01609,0,DB00955
DB00975,DB00833,0,DB00423
DB00216,DB00889,1,DB01413
DB00374,DB01009,1,DB00316
DB00976,DB08877,1,DB00811
DB00213,DB05812,1,DB00481
DB00669,DB01624,1,DB00284
DB01609,DB08903,1,DB00424
DB01416,DB01156,0,DB00233
DB00788,DB08794,1,DB00853
DB00424,DB00749,0,DB00214
DB00746,DB00493,0,DB00437
DB00443,DB01120,1,DB09097
DB00932,DB06441,1,DB00818
DB00195,DB00273,0,DB09079
DB00559,DB00956,1,DB00352
DB00343,DB01249,0,DB00590
DB00850,DB04844,1,DB01088
DB00410,DB01143,0,DB00578
DB00450,DB01200,1,DB00959
DB00153,DB01418,1,DB00583
DB00351,DB04876,1,DB00730
DB00479,DB01586,0,DB00121
DB00709,DB00970,0,DB00828
DB01265,DB00262,0,DB00650
DB01256,DB05521,1,DB00482
DB00252,DB00705,1,DB00665
DB00320,DB09054,1,DB00977
DB00633,DB01128,0,DB05015
DB00449,DB00692,1,DB00974
DB00682,DB01380,1,DB11248
DB00294,DB00682,1,DB06201
DB00252,DB11256,1,DB00080
DB00673,DB08932,1,DB00609
DB00424,DB00938,0,DB00935
DB00268,DB00438,0,DB01416
DB01327,DB01181,0,DB00126
DB00343,DB00806,1,DB01397
DB00881,DB08907,1,DB00650
DB00564,DB06201,1,DB00332
DB00671,DB00451,0,DB06717
DB00582,DB00334,0,DB00262
DB00224,DB01120,1,DB00961
DB08873,DB09143,1,DB00999
DB00175,DB01394,1,DB08860
DB00410,DB00612,0,DB01328
DB01029,DB01235,1,DB09059
DB00238,DB01016,0,DB03880
DB00243,DB06290,1,DB08867
DB00605,DB01275,1,DB00820
DB00252,DB01020,1,DB01063
DB00373,DB00374,1,DB00694
DB00342,DB06717,1,DB00163
DB00243,DB08934,1,DB00980
DB00181,DB08910,1,DB00442
DB00906,DB06290,1,DB01253
DB00482,DB06702,1,DB00310
DB00479,DB00193,0,DB00309
DB00695,DB00917,0,DB09236
DB09071,DB09118,1,DB00481
DB00248,DB01233,1,DB00126
DB00327,DB00413,1,DB01185
DB01418,DB09053,1,DB00521
DB00696,DB01267,1,DB00252
DB00276,DB01097,1,DB00935
DB00186,DB08910,1,DB06268
DB08873,DB08877,1,DB01017
DB00912,DB08873,1,DB00767
DB01106,DB09072,1,DB00213
DB00479,DB01155,0,DB06207
DB00390,DB00986,1,DB00979
DB00909,DB05271,1,DB08439
DB00468,DB01211,1,DB01224
DB00193,DB08912,1,DB00260
DB00281,DB00872,1,DB02546
DB00728,DB01023,1,DB00847
DB01098,DB06589,1,DB08816
DB00104,DB06603,1,DB00921
DB01082,DB01111,1,DB00520
DB00442,DB01264,0,DB00254
DB00214,DB01551,1,DB01590
DB01171,DB01267,1,DB01340
DB00363,DB00550,1,DB00233
DB00710,DB00363,0,DB00436
DB00850,DB00330,0,DB01236
DB00555,DB00220,0,DB00953
DB00390,DB00749,1,DB09082
DB00673,DB08820,1,DB01000
DB00820,DB01020,1,DB01262
DB00880,DB08907,1,DB01624
DB00193,DB09118,1,DB06268
DB00288,DB09063,1,DB09211
DB00465,DB01609,1,DB06210
DB00231,DB01416,0,DB00565
DB00273,DB00376,1,DB09214
DB00649,DB00402,0,DB08881
DB01224,DB06290,1,DB09256
DB00248,DB00449,1,DB00666
DB04817,DB08910,1,DB00496
DB00203,DB00338,1,DB05266
DB00691,DB06287,1,DB09072
DB04835,DB09065,1,DB01016
DB00337,DB01196,1,DB00417
DB01275,DB00460,0,DB05109
DB00582,DB00969,1,DB00242
DB06212,DB09063,1,DB01511
DB00578,DB00682,1,DB00324
DB00850,DB00898,1,DB06527
DB00951,DB09274,1,DB00747
DB00820,DB01229,0,DB08916
DB00975,DB06213,1,DB08874
DB00497,DB00594,1,DB00346
DB01211,DB01411,1,DB00367
DB00700,DB00917,0,DB06292
DB00749,DB01189,0,DB00397
DB00754,DB06204,1,DB00417
DB00210,DB01327,0,DB00607
DB00335,DB00330,0,DB00588
DB00414,DB01621,1,DB01070
DB00211,DB00281,0,DB00956
DB00266,DB09030,1,DB01010
DB00745,DB01288,1,DB00787
DB00607,DB09291,1,DB00130
DB01392,DB09477,1,DB01397
DB00818,DB00261,0,DB00495
DB00559,DB06145,1,DB01364
DB00784,DB00513,0,DB06789
DB00199,DB00203,1,DB05015
DB00987,DB08895,1,DB01184
DB09065,DB09128,1,DB00749
DB00243,DB06335,1,DB00394
DB00991,DB01045,0,DB06636
DB01201,DB08934,1,DB01359
DB00388,DB01255,1,DB04854
DB00705,DB06212,1,DB00996
DB00860,DB01232,1,DB00409
DB00199,DB00549,1,DB04854
DB00682,DB00773,1,DB00880
DB00571,DB06207,1,DB06144
DB00199,DB01238,1,DB00410
DB00275,DB00279,0,DB04574
DB00220,DB01264,1,DB05266
DB00794,DB00796,1,DB01183
DB00563,DB01605,1,DB06290
DB00280,DB00227,0,DB00640
DB00294,DB00904,0,DB09128
DB00318,DB00880,1,DB00400
DB01060,DB00470,0,DB00898
DB00625,DB00887,0,DB01020
DB00402,DB02703,1,DB00694
DB00355,DB00917,0,DB04855
DB01229,DB00475,0,DB09061
DB00993,DB00327,0,DB00781
DB01291,DB00998,0,DB00754
DB00494,DB01238,1,DB11248
DB00836,DB01181,0,DB00834
DB00916,DB00296,0,DB01095
DB00714,DB00186,0,DB08895
DB00818,DB01194,0,DB00814
DB00603,DB04272,1,DB09039
DB00204,DB00842,0,DB01436
DB00503,DB08903,1,DB01600
DB01265,DB00461,0,DB00910
DB00186,DB00652,1,DB08864
DB01020,DB00296,0,DB06700
DB01048,DB00193,0,DB00875
DB00415,DB00214,0,DB00606
DB00613,DB08880,1,DB00692
DB01030,DB08820,1,DB00333
DB00355,DB00461,0,DB00688
DB01076,DB09118,1,DB00318
DB01163,DB01172,1,DB00323
DB00552,DB00909,0,DB05245
DB00745,DB01238,1,DB00731
DB00951,DB01238,1,DB01241
DB05271,DB09300,1,DB01247
DB01060,DB00900,0,DB00660
DB01068,DB00565,0,DB00203
DB06480,DB09123,1,DB00618
DB00908,DB02703,1,DB00970
DB00350,DB00374,0,DB00832
DB00398,DB00373,0,DB01236
DB00465,DB01551,1,DB00897
DB00990,DB01016,0,DB01595
DB00598,DB00624,0,DB11315
DB00818,DB00619,0,DB00452
DB09063,DB09227,1,DB00353
DB00297,DB00373,1,DB09143
DB00879,DB00324,0,DB01136
DB00524,DB00776,1,DB01140
DB00625,DB01589,0,DB00851
DB00181,DB01017,1,DB00795
DB00611,DB00794,0,DB00130
DB01182,DB09063,1,DB08932
DB00871,DB09080,1,DB00626
DB00193,DB00320,1,DB01139
DB00489,DB06218,1,DB00565
DB00710,DB00784,0,DB01067
DB00740,DB01241,0,DB00535
DB01201,DB04868,1,DB01410
DB00328,DB03615,1,DB01005
DB00572,DB04924,1,DB08992
DB01172,DB00641,0,DB00570
DB00438,DB01126,0,DB00688
DB00497,DB06201,1,DB06262
