Drug1_ID,Drug2_ID,Y,Neg samples
DB00492,DB00297,0,DB08880
DB00757,DB01215,0,DB00960
DB00601,DB00499,0,DB09320
DB00333,DB00136,0,DB00500
DB06700,DB00938,0,DB00297
DB00798,DB00350,0,DB00311
DB00641,DB08873,1,DB04817
DB00970,DB00285,0,DB09401
DB00436,DB00945,1,DB00731
DB00976,DB08867,1,DB00688
DB06636,DB09074,1,DB00238
DB00652,DB00704,1,DB06789
DB00610,DB01274,1,DB00908
DB00492,DB00565,0,DB00115
DB00440,DB00717,0,DB08794
DB01021,DB09080,1,DB01047
DB00652,DB00261,0,DB00837
DB00968,DB00880,0,DB01397
DB00850,DB00859,0,DB01137
DB00327,DB00384,1,DB09050
DB01036,DB00291,0,DB00489
DB00759,DB01000,1,DB00531
DB01036,DB00951,0,DB01185
DB01207,DB06684,1,DB08916
DB00612,DB00205,0,DB08877
DB04876,DB09009,1,DB00293
DB00162,DB00494,0,DB06700
DB00482,DB00700,1,DB00445
DB00400,DB01418,1,DB00643
DB00512,DB01600,1,DB01204
DB00861,DB00850,0,DB00877
DB00278,DB09070,1,DB00598
DB00819,DB01128,0,DB00724
DB00820,DB02703,1,DB01005
DB01166,DB01609,1,DB04842
DB00252,DB00367,1,DB00627
DB00999,DB00162,0,DB09300
DB00842,DB01155,0,DB01130
DB00880,DB00611,0,DB00811
DB00842,DB00470,0,DB01406
DB00555,DB00339,0,DB00485
DB00861,DB00796,0,DB00979
DB00204,DB00355,0,DB00571
DB00951,DB01362,0,DB08795
DB00494,DB00442,0,DB09285
DB01267,DB06204,1,DB00763
DB00916,DB00851,0,DB01143
DB00470,DB00723,1,DB00787
DB00559,DB09291,1,DB00760
DB01197,DB06603,1,DB01048
DB00503,DB00613,1,DB01364
DB00470,DB04868,1,DB01601
DB00615,DB09049,1,DB01604
DB00808,DB00811,0,DB01229
DB00187,DB00390,1,DB01253
DB01136,DB04855,1,DB02300
DB00204,DB04946,1,DB00774
DB01219,DB09236,1,DB01563
DB00493,DB01222,0,DB00681
DB04855,DB06616,1,DB00120
DB00628,DB00834,1,DB01397
DB00555,DB01416,0,DB08893
DB00436,DB00497,1,DB08893
DB00243,DB08873,1,DB00303
DB00363,DB00864,1,DB00412
DB00502,DB00605,1,DB03619
DB00559,DB00615,1,DB01185
DB00790,DB01600,1,DB05015
DB01059,DB01101,0,DB00774
DB00763,DB00468,0,DB00150
DB01143,DB01162,1,DB00276
DB00997,DB04817,1,DB01197
DB00363,DB00563,1,DB00210
DB00775,DB00598,0,DB00759
DB01264,DB06603,1,DB01241
DB00266,DB00367,1,DB01204
DB01126,DB09065,1,DB01130
DB00007,DB00284,1,DB08895
DB00996,DB06201,1,DB00744
DB01327,DB00485,0,DB00640
DB00500,DB01418,1,DB00976
DB00695,DB00917,0,DB09236
DB00359,DB00586,1,DB00665
DB00641,DB09119,1,DB00564
DB00335,DB00861,0,DB01708
DB00205,DB01210,0,DB00700
DB00214,DB00806,1,DB06268
DB00268,DB01189,1,DB09074
DB00559,DB09053,1,DB06700
DB00443,DB01120,1,DB09097
DB01004,DB00620,0,DB00910
DB00741,DB01097,1,DB06769
DB06290,DB09075,1,DB08905
DB01140,DB00188,0,DB00035
DB01068,DB09073,1,DB09275
DB00932,DB01264,1,DB01190
DB01156,DB00565,0,DB00165
DB00278,DB01189,0,DB00413
DB01126,DB00987,0,DB01061
DB00162,DB00795,0,DB01045
DB00280,DB00571,1,DB00248
DB00627,DB00773,0,DB00610
DB01224,DB00700,0,DB01166
DB01224,DB01210,0,DB00209
DB00682,DB08912,1,DB00293
DB00601,DB00413,0,DB00841
DB00557,DB00956,1,DB00531
DB06228,DB06700,1,DB08896
DB00836,DB00323,0,DB00193
DB02300,DB00650,0,DB00284
DB00207,DB00859,0,DB00686
DB00261,DB00794,0,DB01021
DB00806,DB09026,1,DB06696
DB00633,DB00811,0,DB00311
DB00486,DB01193,1,DB01602
DB00492,DB00633,0,DB01000
DB00932,DB01232,1,DB00686
DB00470,DB01364,1,DB01015
DB00333,DB00564,1,DB09101
DB00335,DB00330,0,DB00588
DB00933,DB06684,1,DB09291
DB00601,DB01393,1,DB08992
DB00993,DB00969,0,DB09146
DB01021,DB01222,1,DB00442
DB00625,DB01017,1,DB01362
DB00295,DB00950,1,DB00482
DB00295,DB06274,1,DB00471
DB00394,DB00806,0,DB01098
DB00281,DB04861,1,DB00421
DB01033,DB00740,0,DB00204
DB00232,DB00414,1,DB01064
DB01589,DB09072,1,DB09076
DB00355,DB00475,0,DB00231
DB00196,DB00820,1,DB01251
DB00266,DB01211,1,DB00266
DB00565,DB00996,1,DB00768
DB06605,DB06700,1,DB00987
DB00309,DB01263,1,DB00361
DB00872,DB01058,1,DB00440
DB09063,DB09118,1,DB00452
DB01263,DB09071,1,DB00689
DB01247,DB09042,1,DB01255
DB08901,DB09063,1,DB05109
DB00492,DB00811,0,DB00875
DB01064,DB01364,1,DB00996
DB00969,DB00475,0,DB00696
DB00333,DB00898,1,DB01399
DB00402,DB06290,1,DB00146
DB01229,DB00339,0,DB00351
DB00195,DB00740,0,DB00998
DB01210,DB00966,0,DB00601
DB00918,DB00933,1,DB00917
DB00334,DB06684,1,DB00618
DB00713,DB01418,1,DB00417
DB00187,DB01136,1,DB08932
DB01061,DB01418,1,DB00352
DB01598,DB09268,1,DB01207
DB01150,DB01221,0,DB00626
DB00860,DB08895,1,DB00445
DB00745,DB00356,0,DB00295
DB01120,DB06789,1,DB01275
DB01063,DB01247,1,DB00757
DB00552,DB01128,0,DB09064
DB00816,DB01364,1,DB09125
DB01143,DB00136,0,DB06717
DB00705,DB01218,1,DB01168
DB01203,DB00819,0,DB06144
DB00328,DB09026,1,DB00524
DB00358,DB01232,1,DB01035
DB01234,DB06335,1,DB05676
DB01416,DB00873,0,DB00309
DB01410,DB00264,0,DB00933
DB00590,DB00238,0,DB00294
DB00460,DB01609,0,DB06237
DB00320,DB01178,1,DB09079
DB00468,DB09049,1,DB00957
DB00193,DB01211,1,DB09286
DB00921,DB01126,0,DB06201
DB00717,DB00794,0,DB08880
DB00613,DB01029,1,DB00521
DB00990,DB01589,0,DB00969
DB00262,DB00842,0,DB06287
DB00746,DB00421,0,DB00692
DB00862,DB00975,0,DB01070
DB00367,DB00615,1,DB09070
DB00374,DB00571,1,DB01218
DB00864,DB09118,1,DB00728
DB01265,DB00162,0,DB01177
DB00450,DB00745,0,DB00732
DB00851,DB00951,1,DB00833
DB00554,DB00687,1,DB00311
DB00776,DB00650,0,DB00607
DB01064,DB09042,1,DB01088
DB00953,DB00248,0,DB00273
DB00214,DB00861,1,DB06589
DB00932,DB03880,1,DB01329
DB01416,DB00808,0,DB09289
DB01275,DB00158,0,DB08877
DB00862,DB09026,1,DB00769
DB00285,DB00409,1,DB08932
DB00717,DB00932,1,DB01064
DB00691,DB09282,1,DB01082
DB00573,DB00687,1,DB00796
DB00199,DB01238,1,DB00410
DB00512,DB00969,0,DB04861
DB00358,DB00652,0,DB06290
DB00243,DB00746,0,DB01296
DB00178,DB01590,1,DB09221
DB00204,DB00280,0,DB00282
DB00879,DB00747,0,DB08868
DB00500,DB08794,1,DB01602
DB00323,DB01112,0,DB00203
DB00006,DB00396,1,DB01058
DB00460,DB01041,0,DB00918
DB00879,DB00320,0,DB06605
DB00921,DB08873,1,DB08906
DB00268,DB01327,0,DB06213
DB00441,DB01045,0,DB08860
DB00704,DB01406,0,DB01605
DB01045,DB09291,1,DB01196
DB00363,DB06335,1,DB09295
DB00384,DB01600,1,DB08931
DB00794,DB00957,1,DB00779
DB01413,DB01362,0,DB00626
DB01320,DB09119,1,DB11093
DB05109,DB06290,1,DB00643
DB00006,DB06605,1,DB00624
DB00682,DB01605,1,DB00698
DB03880,DB06414,1,DB00444
DB00872,DB09053,1,DB09209
DB00983,DB00136,0,DB08930
DB00586,DB01291,0,DB00833
DB01178,DB01255,1,DB09477
DB01083,DB00909,0,DB06663
DB00918,DB01618,1,DB01201
DB00531,DB00513,0,DB06414
DB00243,DB00649,0,DB00320
DB00974,DB06605,1,DB00836
DB00187,DB01614,1,DB00266
DB01319,DB08931,1,DB01097
DB00410,DB01238,0,DB01041
DB00181,DB00316,1,DB06772
DB00783,DB01016,1,DB06480
DB00957,DB06335,1,DB00876
DB00687,DB01232,1,DB06274
DB00233,DB04272,1,DB01185
DB01202,DB00220,0,DB00678
DB01042,DB00291,0,DB00917
DB00230,DB00557,1,DB01606
DB00440,DB00438,0,DB06196
DB01210,DB00296,0,DB00762
DB00186,DB04946,1,DB00291
DB00222,DB09009,1,DB00970
DB00414,DB00912,1,DB05239
DB00757,DB00819,0,DB00214
DB00268,DB00317,0,DB05239
DB00199,DB01016,1,DB01268
DB00834,DB00908,1,DB00446
DB00811,DB00619,0,DB08903
DB00762,DB01264,1,DB00206
DB00193,DB00363,1,DB00678
DB00252,DB06605,1,DB01010
DB01595,DB00294,0,DB08896
DB00248,DB00889,0,DB06282
DB01238,DB00987,0,DB00343
DB00864,DB00784,0,DB06589
DB00277,DB00610,1,DB00956
DB00570,DB01211,1,DB09060
DB00503,DB01117,1,DB00673
DB00252,DB00273,1,DB06594
DB01020,DB00367,0,DB00231
DB00519,DB00481,0,DB01602
DB00991,DB00367,0,DB00223
DB00195,DB00315,0,DB00230
DB00998,DB00175,0,DB08822
DB00519,DB00650,0,DB00741
DB00387,DB00424,1,DB09143
DB00199,DB01184,1,DB06710
DB00706,DB01072,1,DB08906
DB00606,DB00945,1,DB00704
DB01136,DB00374,0,DB00264
DB00324,DB00186,0,DB09211
DB00975,DB01210,0,DB04910
DB00216,DB05521,1,DB07615
DB08912,DB09102,1,DB00801
DB00335,DB00294,0,DB00665
DB01247,DB06204,1,DB00187
DB01210,DB00310,0,DB04843
DB01020,DB08820,1,DB06212
DB00601,DB01063,1,DB08932
DB00601,DB04844,1,DB01207
DB00035,DB00233,1,DB06196
DB00333,DB08864,1,DB00343
DB01656,DB06589,1,DB01264
DB00641,DB01211,1,DB00635
DB00937,DB01168,1,DB01033
DB04855,DB06684,1,DB00986
DB01004,DB01416,0,DB05676
DB00624,DB01418,1,DB01332
DB00598,DB00871,1,DB00398
DB00220,DB09071,1,DB00779
DB00633,DB00649,0,DB01294
DB06288,DB09042,1,DB00456
DB00549,DB00682,1,DB00588
DB01168,DB04842,1,DB01437
DB00603,DB09280,1,DB05015
DB00428,DB01097,1,DB00233
DB06695,DB09030,1,DB09290
DB00713,DB01095,0,DB09082
DB00811,DB00909,0,DB09262
DB01128,DB00355,0,DB08889
DB00224,DB00918,1,DB06663
DB00035,DB00687,1,DB00244
DB00502,DB00991,1,DB00381
DB00442,DB00470,0,DB00999
DB00343,DB01100,1,DB00518
DB00486,DB09072,1,DB01284
DB01197,DB06287,1,DB09280
DB00479,DB00641,0,DB04831
DB00415,DB00178,0,DB00937
DB00224,DB08867,1,DB00607
DB00503,DB09063,1,DB00330
DB01192,DB01560,1,DB00211
DB00959,DB00324,0,DB00337
DB00819,DB00278,0,DB01333
DB01053,DB00438,0,DB00740
DB00415,DB00524,0,DB05521
DB00459,DB00808,0,DB00732
DB00319,DB00499,0,DB00782
DB00470,DB09300,1,DB00352
DB00188,DB01045,1,DB00244
DB00819,DB00983,0,DB00378
DB01014,DB00390,0,DB01024
DB00480,DB05271,0,DB00252
DB00178,DB09026,1,DB01320
DB00346,DB03880,1,DB00231
DB00563,DB01143,0,DB00273
DB00559,DB05812,1,DB00412
DB00951,DB00684,0,DB05246
DB00951,DB01045,1,DB00442
DB00355,DB00611,0,DB04854
DB01030,DB00248,0,DB00126
DB01030,DB00918,0,DB09227
DB00277,DB00628,1,DB01128
DB01030,DB01410,0,DB00308
DB00252,DB00956,1,DB06800
DB00492,DB01183,0,DB01553
DB00263,DB01190,1,DB00481
DB00784,DB01014,1,DB01126
DB00872,DB05521,1,DB00169
DB00337,DB00544,1,DB00750
DB00851,DB01222,0,DB09143
DB05521,DB09049,1,DB11315
DB00278,DB00619,0,DB00951
DB00623,DB09271,1,DB00728
DB01030,DB00281,0,DB06410
DB01076,DB01393,1,DB09214
DB00586,DB00932,1,DB01263
DB00244,DB00162,0,DB06287
DB00243,DB01611,0,DB00205
DB00996,DB00873,0,DB06144
DB00718,DB00376,0,DB00173
DB00976,DB02703,1,DB00843
DB00374,DB00975,1,DB00801
DB08439,DB08873,1,DB06201
DB00853,DB00819,0,DB00460
DB00861,DB01222,0,DB01048
DB01072,DB01166,1,DB00275
DB00206,DB01017,1,DB01330
DB06209,DB09063,1,DB00262
DB00669,DB01618,1,DB00468
DB00559,DB01041,0,DB00963
DB01045,DB08867,1,DB00282
DB04855,DB09079,1,DB04845
DB01150,DB00494,0,DB02703
DB00204,DB00243,1,DB09076
DB00493,DB00367,0,DB00224
DB00794,DB00903,1,DB00175
DB06290,DB06695,1,DB01064
DB00834,DB01100,1,DB00961
DB00713,DB00278,0,DB06201
DB00682,DB00763,1,DB00436
DB01320,DB09061,1,DB00352
DB00459,DB01595,0,DB05246
DB01204,DB01229,1,DB08871
DB00572,DB09272,1,DB06292
DB00598,DB00820,1,DB01190
DB01203,DB00850,0,DB00744
DB00682,DB01128,1,DB01002
DB00990,DB00620,0,DB00550
DB00243,DB00742,0,DB00839
DB00277,DB01595,1,DB00933
DB01041,DB01621,1,DB09211
DB01222,DB01264,1,DB04839
DB06237,DB06717,1,DB00928
DB00746,DB01062,0,DB01168
DB00007,DB00243,1,DB00607
DB00816,DB05039,1,DB00273
DB00470,DB01236,1,DB04272
DB04908,DB08916,1,DB01082
DB00409,DB00952,1,DB00844
DB00833,DB00565,0,DB00877
DB00681,DB01609,0,DB00213
DB00211,DB00816,1,DB00844
DB00765,DB04946,1,DB09221
DB00673,DB06717,1,DB00808
DB00006,DB03619,1,DB01140
DB01241,DB04908,1,DB00300
DB01143,DB00296,0,DB00384
DB00686,DB09075,1,DB01139
DB00700,DB04855,1,DB06262
DB00630,DB01609,1,DB01048
DB00355,DB00790,0,DB01046
DB01197,DB00450,0,DB00932
DB00749,DB00932,1,DB00397
DB00563,DB00695,1,DB00743
DB01014,DB00324,0,DB01182
DB00775,DB01418,1,DB00352
DB00745,DB09118,1,DB01156
DB00364,DB01208,1,DB04835
DB01418,DB09053,1,DB00521
DB00759,DB01061,1,DB01058
DB00794,DB09026,1,DB00843
DB00220,DB00496,1,DB08911
DB01155,DB01221,0,DB00188
DB00459,DB00898,1,DB00787
DB00794,DB06401,1,DB00303
DB06441,DB06695,1,DB00582
DB01413,DB00296,0,DB06659
DB00502,DB00291,0,DB02659
DB00864,DB02703,1,DB06262
DB00295,DB09300,1,DB00731
DB00268,DB05246,1,DB01029
DB01150,DB00404,0,DB09256
DB00723,DB00945,1,DB00222
DB00705,DB01609,1,DB06636
DB00356,DB00442,0,DB00481
DB00222,DB02901,1,DB04911
DB01229,DB04817,1,DB09075
DB00211,DB00277,0,DB00361
DB00319,DB00682,1,DB00960
DB00461,DB00806,1,DB00276
DB01100,DB09072,1,DB00747
DB05109,DB08912,1,DB06777
DB00730,DB01611,1,DB00479
DB00263,DB00682,1,DB00035
DB01143,DB00881,0,DB00349
DB00555,DB01410,0,DB00620
DB00243,DB09118,1,DB00932
DB01211,DB06287,1,DB00460
DB01072,DB01181,1,DB00565
DB00554,DB09053,1,DB01194
DB00227,DB00503,1,DB06176
DB00696,DB00933,1,DB00542
DB00297,DB00199,0,DB00688
DB00330,DB01406,0,DB00498
DB00684,DB01330,1,DB01190
DB01048,DB00291,0,DB06708
DB06589,DB06717,1,DB00150
DB00976,DB06589,1,DB00988
DB06700,DB01143,0,DB06209
DB06290,DB09065,1,DB01359
DB00231,DB00983,0,DB00146
DB00633,DB01229,0,DB00479
DB00297,DB04861,1,DB00278
DB00541,DB01263,1,DB01233
DB00361,DB02703,1,DB01202
DB01236,DB00681,0,DB09064
DB00294,DB05521,1,DB00884
DB00635,DB09054,1,DB01140
DB00450,DB01222,0,DB06201
DB00601,DB00784,0,DB00836
DB00598,DB00619,0,DB01198
DB01021,DB09076,1,DB06402
DB00956,DB08881,1,DB01178
DB00285,DB09054,1,DB00290
DB00787,DB01238,0,DB01000
DB00351,DB01418,1,DB00766
DB00214,DB08880,1,DB00481
DB06626,DB08873,1,DB01138
DB00437,DB00722,1,DB00242
DB00437,DB00993,1,DB01171
DB00224,DB09143,1,DB09290
DB00559,DB00625,1,DB06708
DB00814,DB00974,1,DB00846
DB00424,DB00704,0,DB00537
DB00209,DB00227,0,DB00276
DB00153,DB00998,0,DB06196
DB00322,DB04817,1,DB00975
DB00605,DB01082,1,DB06684
DB06700,DB00860,0,DB00606
DB00220,DB08932,1,DB01249
DB00794,DB09079,1,DB00222
DB00709,DB01020,0,DB00999
DB00186,DB00660,1,DB09277
DB00244,DB00475,0,DB01178
DB01192,DB01614,1,DB00834
DB01036,DB01609,1,DB06800
DB00696,DB06290,1,DB00976
DB00749,DB09295,1,DB00532
DB00273,DB00294,1,DB00384
DB00374,DB00968,1,DB01330
DB00757,DB00740,0,DB02901
DB00224,DB04845,1,DB00162
DB00280,DB00945,1,DB00933
DB00363,DB00465,0,DB00781
DB00765,DB04908,1,DB00470
DB00275,DB01235,1,DB00494
DB00583,DB00960,0,DB01067
DB00559,DB00717,1,DB00945
DB00544,DB08895,1,DB01240
DB00224,DB01155,0,DB01177
DB00489,DB00961,1,DB11093
DB00497,DB00582,1,DB00843
DB00773,DB00461,0,DB00559
DB06145,DB08820,1,DB06605
DB09027,DB09053,1,DB00465
DB00615,DB08934,1,DB00806
DB00338,DB01024,1,DB00991
DB00294,DB00932,1,DB00841
DB00295,DB04843,1,DB00460
DB00460,DB01155,1,DB00227
DB06616,DB09118,1,DB01437
DB00323,DB06201,1,DB00590
DB00387,DB00981,1,DB01618
DB00220,DB00317,1,DB06196
DB00280,DB01136,1,DB08932
DB00494,DB00565,0,DB00196
DB00851,DB00330,0,DB00952
DB00450,DB00850,1,DB00542
DB00252,DB08899,1,DB00935
DB06616,DB09073,1,DB08868
DB06335,DB09054,1,DB00788
DB00790,DB00862,1,DB00950
DB00946,DB06441,1,DB00609
DB00582,DB06414,1,DB00442
DB00080,DB01095,1,DB00235
DB00177,DB00524,1,DB09065
DB00682,DB01413,1,DB01197
DB00612,DB00872,1,DB09262
DB01259,DB01394,1,DB09275
DB00187,DB00195,1,DB06826
DB01201,DB08934,1,DB01359
DB00773,DB00565,0,DB00417
DB01099,DB04817,1,DB00843
DB00610,DB00871,1,DB09118
DB00790,DB01119,1,DB00451
DB00195,DB01143,1,DB08897
DB00280,DB00367,0,DB00673
DB00624,DB00717,0,DB00696
DB00798,DB00717,0,DB00742
DB00211,DB01210,1,DB00443
DB00470,DB00678,1,DB00904
DB00211,DB01359,1,DB06292
DB01264,DB06290,1,DB01202
DB00248,DB06707,1,DB00328
DB00479,DB00564,0,DB00328
DB00277,DB09054,1,DB09291
DB00104,DB04844,1,DB00341
DB00784,DB00446,0,DB04855
DB00820,DB05521,1,DB00415
DB00104,DB00468,1,DB01058
DB00673,DB08881,1,DB00624
DB01082,DB01222,0,DB01045
DB00557,DB01068,1,DB01248
DB00953,DB00252,0,DB00460
DB01172,DB01212,1,DB01201
DB00759,DB00881,1,DB05239
DB06626,DB09054,1,DB01595
DB00450,DB00214,0,DB09272
DB00709,DB01589,0,DB09214
DB01200,DB06663,1,DB09123
DB00768,DB01017,1,DB00480
DB00309,DB01232,1,DB00855
DB00243,DB00297,0,DB09256
DB00862,DB01264,1,DB01236
DB00997,DB08899,1,DB00627
DB00861,DB01189,0,DB01618
DB00243,DB00998,0,DB00531
DB00346,DB09477,1,DB00980
DB00841,DB00773,0,DB00816
DB00794,DB00881,1,DB05246
DB00673,DB00278,0,DB01551
DB00285,DB00633,1,DB00520
DB00668,DB00917,0,DB00451
DB00361,DB08820,1,DB00297
DB00285,DB00198,0,DB01035
DB01590,DB06290,1,DB01397
DB06144,DB06684,1,DB00233
DB00582,DB06626,1,DB01010
DB01030,DB00482,0,DB01184
DB00121,DB00319,1,DB00324
DB00564,DB00960,0,DB09082
DB01177,DB01232,1,DB00384
DB00775,DB00946,1,DB00115
DB00619,DB00544,0,DB01288
DB01036,DB01589,0,DB01067
DB00619,DB00700,1,DB09061
DB00415,DB00339,0,DB01060
DB00700,DB00496,0,DB00764
DB00746,DB01264,0,DB00349
DB00394,DB00921,0,DB00475
DB00861,DB00749,0,DB11093
DB00552,DB00717,0,DB01601
DB00186,DB09118,1,DB09125
DB00330,DB00859,0,DB01193
DB00268,DB00391,1,DB01004
DB00440,DB00180,0,DB08871
DB00417,DB01059,0,DB01082
DB00912,DB00794,0,DB00470
DB00717,DB00339,0,DB09477
DB00203,DB00794,1,DB00651
DB00492,DB00717,0,DB00493
DB00818,DB05271,1,DB09080
DB00873,DB01150,0,DB01587
DB00461,DB00946,1,DB00495
DB00243,DB08912,1,DB01202
DB00323,DB00328,0,DB09101
DB00136,DB00220,1,DB09570
DB01181,DB00281,0,DB00627
DB00421,DB00565,1,DB11248
DB06616,DB08873,1,DB00498
DB00479,DB01254,0,DB00598
DB00080,DB01076,1,DB08901
DB00278,DB00535,0,DB06274
DB00181,DB00363,0,DB01215
DB00875,DB01560,1,DB09280
DB01036,DB01232,1,DB00304
DB00248,DB01178,1,DB00320
DB01207,DB08976,1,DB00999
DB04855,DB06702,1,DB00633
DB00704,DB00396,0,DB01023
DB01100,DB06589,1,DB09320
DB00950,DB05271,1,DB01189
DB00333,DB00409,1,DB01327
DB00919,DB01415,1,DB00104
DB01590,DB04876,1,DB06201
DB01018,DB01320,1,DB00741
DB01202,DB05271,1,DB01010
DB01020,DB00671,0,DB01166
DB00181,DB01551,1,DB01362
DB00423,DB09072,1,DB00666
DB00844,DB01611,0,DB01274
DB00254,DB00485,1,DB00573
DB01120,DB04339,1,DB00650
DB00590,DB00279,0,DB00904
DB00243,DB01203,1,DB00933
DB00394,DB00565,0,DB00240
DB00875,DB01171,1,DB00414
DB01263,DB09063,1,DB01406
DB01560,DB06282,1,DB00572
DB00413,DB00612,0,DB01656
DB00153,DB00746,0,DB01233
DB00782,DB08893,1,DB00502
DB00906,DB00887,0,DB00814
DB00322,DB01418,1,DB00666
DB01029,DB09026,1,DB01016
DB00641,DB09102,1,DB00541
DB00206,DB01143,1,DB00700
DB00951,DB01406,0,DB08932
DB00814,DB00946,1,DB00297
DB00834,DB01274,1,DB00968
DB00862,DB00415,0,DB09080
DB00991,DB01610,0,DB05271
DB00573,DB00682,1,DB00841
DB00310,DB01072,0,DB00937
DB00790,DB00806,1,DB00181
DB00861,DB00844,0,DB01380
DB01210,DB00303,0,DB00855
DB00213,DB01331,0,DB00567
DB00334,DB00843,1,DB01333
DB00945,DB00718,0,DB06410
DB01128,DB00524,0,DB06699
DB01236,DB01364,1,DB00709
DB00798,DB00374,0,DB00843
DB01656,DB08910,1,DB00356
DB00898,DB09300,1,DB00650
DB00686,DB04272,1,DB00654
DB00649,DB01155,0,DB01220
DB00450,DB00442,0,DB00583
DB00946,DB01009,1,DB00357
DB01265,DB01023,0,DB06605
DB00007,DB01001,1,DB06210
DB05521,DB08901,1,DB04910
DB00368,DB01203,1,DB00775
DB00363,DB00216,0,DB01255
DB00557,DB00564,1,DB01414
DB00641,DB01264,1,DB00376
DB00224,DB00906,0,DB01333
DB01267,DB00205,0,DB00390
DB00294,DB08873,1,DB00765
DB00970,DB00869,0,DB09063
DB00438,DB01362,0,DB04865
DB01586,DB01095,0,DB00140
DB00243,DB00363,0,DB00254
DB01590,DB09118,1,DB00643
DB00718,DB01162,0,DB00819
DB00611,DB01192,1,DB01014
DB00871,DB06707,1,DB01357
DB00204,DB00798,0,DB09119
DB00557,DB01236,1,DB06287
DB00740,DB00319,0,DB00691
DB00363,DB00864,0,DB08901
DB00341,DB09272,1,DB00364
DB00210,DB00470,0,DB00834
DB00631,DB00833,0,DB09079
DB01004,DB00238,0,DB06717
DB00880,DB09282,1,DB06708
DB01212,DB00906,0,DB06777
DB01193,DB09009,1,DB00904
DB00175,DB00976,1,DB01291
DB06700,DB00196,0,DB06527
DB00687,DB06717,1,DB00740
DB00860,DB01045,1,DB05245
DB04868,DB09054,1,DB05676
DB00207,DB01394,1,DB09125
DB09049,DB09073,1,DB00694
DB01016,DB02901,1,DB00471
DB00603,DB00438,0,DB00400
DB00355,DB01112,0,DB06637
DB00908,DB01609,1,DB00535
DB00993,DB01072,0,DB05239
DB00775,DB01221,0,DB08880
DB00220,DB00398,1,DB01129
DB00295,DB00413,1,DB09183
DB00938,DB01064,1,DB06684
DB00320,DB06288,1,DB01000
DB00970,DB00278,0,DB00120
DB00332,DB00557,1,DB00703
DB00959,DB01232,1,DB00884
DB01072,DB09102,1,DB00590
DB00470,DB00745,1,DB00732
DB00502,DB00921,1,DB00666
DB00324,DB00593,0,DB01065
DB00935,DB09042,1,DB00763
DB00417,DB00563,1,DB00315
DB00808,DB08907,1,DB06786
DB00776,DB00446,0,DB09221
DB01234,DB08903,1,DB00740
DB08873,DB08875,1,DB01586
DB01076,DB06290,1,DB06237
DB00968,DB00438,0,DB00445
DB06589,DB08881,1,DB09146
DB01042,DB00493,0,DB01155
DB00413,DB01440,1,DB06626
DB00188,DB00213,1,DB01221
DB01259,DB09118,1,DB01440
DB01140,DB00704,0,DB00767
DB00450,DB00544,0,DB00722
DB00438,DB00446,1,DB00838
DB01590,DB08873,1,DB00282
DB00872,DB00906,1,DB00491
DB00623,DB00898,1,DB00230
DB01263,DB01112,0,DB09064
DB00635,DB00583,0,DB00723
DB00334,DB01068,1,DB00935
DB00320,DB01183,0,DB01042
DB00266,DB00319,1,DB00665
DB00713,DB01082,1,DB00350
DB00983,DB00987,0,DB00229
DB00163,DB00374,1,DB00254
DB01197,DB00153,0,DB00357
DB00975,DB01140,0,DB00220
DB00615,DB09027,1,DB00319
DB00582,DB09227,1,DB09146
DB00333,DB01241,0,DB06616
DB06772,DB09065,1,DB00446
DB00586,DB00211,0,DB04946
DB00853,DB00479,0,DB00935
DB00319,DB00475,0,DB00334
DB00833,DB01082,1,DB01415
DB00280,DB01112,0,DB06212
DB00841,DB00889,0,DB09070
DB01072,DB01589,0,DB06228
DB00387,DB00391,1,DB01563
DB00319,DB00512,1,DB01155
DB00968,DB00993,0,DB04844
DB00229,DB00682,1,DB00628
DB00843,DB00904,1,DB00698
DB00396,DB01609,0,DB06795
DB00861,DB00790,0,DB01603
DB00687,DB00991,1,DB01163
DB00180,DB00461,0,DB04911
DB00775,DB01327,0,DB09030
DB01203,DB08976,1,DB06201
DB00216,DB00450,1,DB06696
DB00541,DB01601,1,DB06196
DB00682,DB03619,1,DB01411
DB00414,DB01016,1,DB01064
DB00519,DB00794,1,DB00718
DB00555,DB01362,0,DB00678
DB01136,DB09027,1,DB00666
DB00232,DB06335,1,DB08874
DB00742,DB00211,0,DB01586
DB00530,DB05521,1,DB01147
DB00820,DB06207,1,DB00376
DB00297,DB01101,0,DB01708
DB00341,DB00387,1,DB01097
DB00220,DB00358,1,DB01560
DB01268,DB08916,1,DB01265
DB00314,DB03615,1,DB04861
DB00820,DB01410,0,DB00816
DB00681,DB00740,0,DB01053
DB00571,DB08916,1,DB00837
DB00834,DB04844,1,DB08905
DB00470,DB00794,1,DB00335
DB00550,DB01097,0,DB01340
DB01586,DB01095,0,DB00190
DB00294,DB06480,1,DB00181
DB00593,DB00673,1,DB00710
DB00880,DB00747,0,DB00806
DB00976,DB08895,1,DB00613
DB01268,DB06589,1,DB06730
DB00333,DB04831,1,DB00698
DB00204,DB01236,1,DB00436
DB00687,DB00981,1,DB06696
DB00969,DB09063,1,DB00302
DB00459,DB01331,0,DB00518
DB00353,DB01267,0,DB00706
DB00834,DB08881,1,DB00302
DB00736,DB01045,1,DB00660
DB00230,DB00844,0,DB06441
