Drug1_ID,Drug2_ID,Y,Neg samples
DB05271,DB06288,1,DB06707
DB01595,DB01023,0,DB01621
DB00974,DB01166,1,DB09072
DB00869,DB00355,0,DB00960
DB00687,DB01097,1,DB01440
DB00996,DB01162,1,DB00908
DB01100,DB01166,1,DB00975
DB00209,DB09290,1,DB01256
DB00879,DB00623,0,DB03754
DB00682,DB07615,1,DB00244
DB00873,DB00376,0,DB01219
DB00513,DB00485,0,DB06626
DB00196,DB00266,1,DB00668
DB00211,DB00723,1,DB00861
DB00880,DB01016,0,DB08880
DB01171,DB06288,1,DB00595
DB00374,DB00974,1,DB00917
DB00461,DB01208,1,DB00912
DB01060,DB00900,0,DB00660
DB06218,DB08868,1,DB01288
DB00598,DB00205,0,DB00960
DB00564,DB01624,1,DB04839
DB00714,DB01156,1,DB06414
DB00374,DB00968,1,DB01330
DB00601,DB00921,1,DB08903
DB00452,DB00887,1,DB00388
DB00559,DB00671,0,DB00262
DB00376,DB01041,0,DB09061
DB01264,DB04855,1,DB00861
DB00496,DB09271,1,DB01059
DB00374,DB04861,1,DB00213
DB00242,DB00216,0,DB09288
DB00973,DB01241,1,DB01018
DB00470,DB00921,1,DB00977
DB00951,DB00475,0,DB00232
DB00612,DB01586,0,DB00554
DB00598,DB01331,0,DB00695
DB00206,DB09072,1,DB08912
DB00620,DB00446,0,DB08992
DB04855,DB08867,1,DB00479
DB00808,DB00749,0,DB00301
DB00213,DB00252,1,DB01062
DB00195,DB00158,0,DB01106
DB00583,DB00332,0,DB08816
DB01097,DB09073,1,DB01274
DB00367,DB08907,1,DB09064
DB00334,DB00696,1,DB09123
DB01045,DB09123,1,DB06237
DB00842,DB00991,0,DB01136
DB00214,DB00635,1,DB00747
DB00136,DB00216,0,DB00373
DB00281,DB09054,1,DB00687
DB00598,DB08896,1,DB00338
DB08864,DB08874,1,DB01294
DB04861,DB08976,1,DB00803
DB00485,DB00618,1,DB04845
DB00836,DB00861,0,DB09282
DB00461,DB01014,1,DB00880
DB00196,DB00932,1,DB01656
DB00681,DB00353,0,DB00684
DB00268,DB00438,0,DB01416
DB06589,DB08860,1,DB00351
DB00993,DB04854,1,DB00783
DB00136,DB08820,1,DB05109
DB00850,DB00956,1,DB00475
DB00363,DB01177,1,DB01046
DB00334,DB00391,1,DB00243
DB00500,DB06826,1,DB00770
DB00243,DB00763,0,DB00521
DB00262,DB00475,0,DB01618
DB00327,DB01041,1,DB09038
DB06700,DB00717,0,DB09300
DB00277,DB01595,0,DB00233
DB01128,DB04908,1,DB00423
DB00394,DB00851,0,DB00207
DB00552,DB01656,1,DB00633
DB00862,DB00598,0,DB08794
DB01041,DB01595,1,DB01014
DB00278,DB01207,1,DB00199
DB00014,DB00889,1,DB00242
DB00816,DB01288,1,DB01048
DB00594,DB00945,1,DB09256
DB00266,DB00806,1,DB08874
DB00279,DB00567,0,DB00363
DB01197,DB00565,0,DB01045
DB00956,DB09054,1,DB06412
DB08899,DB09143,1,DB00671
DB00374,DB06209,1,DB00615
DB00224,DB00402,0,DB00195
DB01045,DB01211,1,DB05266
DB01083,DB01194,0,DB00739
DB00244,DB00328,0,DB04924
DB00952,DB01020,0,DB00402
DB00465,DB00498,1,DB00782
DB00459,DB00808,0,DB00732
DB01609,DB05109,1,DB01256
DB01072,DB06616,1,DB00811
DB02703,DB04868,1,DB01162
DB00195,DB00450,0,DB00560
DB00564,DB01264,0,DB00512
DB00248,DB01140,0,DB00787
DB00767,DB01171,1,DB06441
DB00104,DB08881,1,DB00988
DB00248,DB00747,0,DB01331
DB00623,DB00843,0,DB01427
DB00696,DB01038,1,DB00341
DB00224,DB06209,1,DB01627
DB00214,DB00945,1,DB00471
DB01097,DB00485,0,DB00740
DB00898,DB04946,1,DB00635
DB00889,DB00918,1,DB04574
DB00687,DB01045,1,DB00260
DB01181,DB00605,0,DB04831
DB00227,DB09073,1,DB00903
DB00333,DB09272,1,DB01009
DB00398,DB00921,0,DB00262
DB00224,DB08867,1,DB00607
DB01586,DB00355,0,DB09256
DB00873,DB00319,0,DB09063
DB00310,DB00816,1,DB01138
DB00502,DB04861,1,DB00660
DB00571,DB08880,1,DB00686
DB01211,DB01220,1,DB11256
DB00864,DB01280,1,DB01130
DB01072,DB09118,1,DB00035
DB00860,DB01251,1,DB00590
DB00741,DB01201,1,DB01605
DB00204,DB00205,0,DB00953
DB01320,DB11256,1,DB01284
DB00673,DB00834,1,DB00689
DB00544,DB01320,1,DB00847
DB00937,DB01407,1,DB01233
DB00503,DB04845,1,DB00461
DB00775,DB00623,0,DB00628
DB00983,DB00320,0,DB00570
DB00315,DB01614,1,DB00327
DB00220,DB09074,1,DB00547
DB00950,DB00485,0,DB00338
DB00969,DB08873,1,DB06274
DB00358,DB06708,1,DB06213
DB01020,DB00446,0,DB01418
DB01275,DB00593,0,DB01111
DB00268,DB01156,1,DB00520
DB00337,DB00773,1,DB00376
DB01076,DB02703,1,DB00153
DB00359,DB00323,0,DB00319
DB05812,DB09118,1,DB01177
DB01129,DB08912,1,DB09289
DB00816,DB00871,1,DB00759
DB00496,DB01254,1,DB04574
DB00611,DB00261,0,DB01211
DB06700,DB01053,0,DB06730
DB00300,DB00684,1,DB05812
DB00687,DB09065,1,DB00165
DB01178,DB01440,1,DB08896
DB01009,DB09053,1,DB04837
DB00178,DB09220,1,DB00140
DB00718,DB01241,0,DB01329
DB01018,DB08899,1,DB08872
DB00290,DB08895,1,DB00773
DB00218,DB00714,0,DB11181
DB00177,DB01275,1,DB01212
DB00266,DB04911,1,DB00581
DB00938,DB06413,1,DB00843
DB00635,DB01097,1,DB01407
DB01233,DB01189,0,DB01238
DB06605,DB06700,1,DB00987
DB01195,DB06414,1,DB00360
DB00450,DB00833,0,DB00169
DB08907,DB09477,1,DB00318
DB00945,DB00998,0,DB00146
DB01036,DB00324,0,DB01143
DB00328,DB00671,0,DB01036
DB00633,DB00811,0,DB00311
DB00355,DB00199,0,DB00356
DB00181,DB00396,0,DB00537
DB01319,DB01609,1,DB00852
DB00327,DB00356,0,DB01609
DB01053,DB01410,0,DB09118
DB00582,DB00417,0,DB00977
DB00717,DB01264,0,DB01128
DB00186,DB00486,1,DB00649
DB00266,DB00501,1,DB08934
DB00181,DB01189,0,DB00838
DB01143,DB01193,1,DB00983
DB00493,DB01222,0,DB00681
DB00784,DB01014,0,DB00744
DB01072,DB00859,0,DB09221
DB00502,DB01600,1,DB09146
DB00231,DB00557,1,DB08860
DB01132,DB09118,1,DB00410
DB00968,DB00869,0,DB00290
DB00969,DB09054,1,DB06795
DB00497,DB00999,1,DB09289
DB09118,DB09143,1,DB04843
DB01406,DB01238,0,DB09211
DB01259,DB06717,1,DB01280
DB00295,DB00703,1,DB00218
DB00696,DB08820,1,DB00199
DB00346,DB01609,1,DB00998
DB00869,DB00162,0,DB00263
DB06207,DB08881,1,DB00956
DB01053,DB00303,0,DB00957
DB00266,DB09060,1,DB06414
DB00211,DB01171,1,DB00308
DB08896,DB08899,1,DB00190
DB00126,DB01357,1,DB00374
DB00388,DB01407,1,DB00428
DB00612,DB08868,1,DB01140
DB00794,DB09054,1,DB01610
DB04876,DB08912,1,DB00633
DB00628,DB09054,1,DB04835
DB00794,DB00876,1,DB00918
DB01229,DB00207,0,DB01330
DB00620,DB04876,1,DB01201
DB00718,DB00544,0,DB00341
DB00275,DB00209,0,DB00595
DB00563,DB01605,1,DB06290
DB00193,DB00682,1,DB09082
DB01232,DB06616,1,DB01068
DB00468,DB00966,1,DB00293
DB00278,DB00374,1,DB00436
DB01166,DB01238,1,DB00502
DB01268,DB08912,1,DB08976
DB00295,DB01171,1,DB00687
DB01048,DB00918,0,DB09039
DB00652,DB01241,0,DB00694
DB00397,DB09042,1,DB00314
DB00492,DB01143,1,DB00722
DB01201,DB04868,1,DB01410
DB01140,DB00564,0,DB00963
DB01411,DB05521,1,DB09477
DB00337,DB09053,1,DB00850
DB01016,DB01406,1,DB00339
DB00224,DB00650,0,DB00342
DB00363,DB01204,1,DB00224
DB01267,DB00330,0,DB06176
DB00819,DB01294,1,DB01267
DB00220,DB00309,1,DB06262
DB00910,DB01232,1,DB01058
DB00363,DB00333,0,DB00933
DB00861,DB00438,0,DB04876
DB01215,DB05271,1,DB11256
DB00794,DB00917,0,DB06287
DB00278,DB09079,1,DB00612
DB01236,DB00524,0,DB00322
DB00227,DB05521,1,DB01601
DB00950,DB09076,1,DB06702
DB00952,DB01406,0,DB01413
DB00501,DB01319,1,DB06659
DB00186,DB00402,1,DB00278
DB06335,DB06413,1,DB00323
DB00872,DB09128,1,DB01212
DB01254,DB04845,1,DB00714
DB01048,DB01155,0,DB00444
DB00495,DB00613,1,DB00345
DB00363,DB08877,1,DB02703
DB01296,DB01600,1,DB00396
DB00945,DB01207,1,DB09070
DB00696,DB09073,1,DB05812
DB00808,DB00198,0,DB00750
DB00975,DB00909,0,DB00596
DB00374,DB00598,1,DB06707
DB01150,DB00496,0,DB00465
DB00765,DB01219,1,DB00651
DB00376,DB00188,0,DB01070
DB00224,DB01172,0,DB01067
DB01210,DB01132,0,DB01163
DB00475,DB00872,1,DB00203
DB01265,DB00485,0,DB00957
DB00713,DB01128,0,DB06196
DB00358,DB00983,0,DB09064
DB00390,DB00500,1,DB09236
DB00956,DB09071,1,DB00968
DB00214,DB00684,1,DB00771
DB01275,DB00209,0,DB00686
DB00186,DB01202,1,DB00115
DB00220,DB06708,1,DB00479
DB01143,DB01193,1,DB06402
DB00380,DB04817,1,DB00624
DB01264,DB06626,1,DB01023
DB00374,DB08816,1,DB00955
DB00625,DB06626,1,DB00803
DB01254,DB06290,1,DB00583
DB00180,DB00291,0,DB09030
DB00214,DB00513,0,DB08893
DB00717,DB01101,0,DB00115
DB00238,DB00374,0,DB00224
DB00844,DB06274,1,DB01256
DB00875,DB01253,1,DB00501
DB00952,DB02300,0,DB00767
DB00220,DB08912,1,DB01203
DB00988,DB01288,1,DB00413
DB00465,DB00330,0,DB01172
DB00424,DB01331,0,DB01061
DB00564,DB01254,1,DB00828
DB00611,DB00695,1,DB06414
DB01080,DB01083,1,DB00246
DB08897,DB09076,1,DB01326
DB00960,DB08976,1,DB01263
DB00559,DB01610,0,DB00557
DB01249,DB00877,0,DB09279
DB00459,DB01331,0,DB00518
DB00343,DB01076,1,DB00278
DB00601,DB01193,1,DB06800
DB00334,DB01016,1,DB00570
DB06290,DB09143,1,DB00928
DB00358,DB00199,0,DB00557
DB00193,DB05521,1,DB04865
DB00745,DB01064,1,DB00513
DB00710,DB06696,1,DB00678
DB00374,DB00790,1,DB08868
DB00213,DB08912,1,DB08907
DB00717,DB00291,0,DB00595
DB00465,DB00732,1,DB01045
DB06288,DB09097,1,DB06201
DB01327,DB01215,0,DB04861
DB01059,DB01215,0,DB00115
DB00390,DB00976,1,DB04946
DB00341,DB00391,1,DB01100
DB05109,DB09054,1,DB06207
DB00590,DB00991,0,DB00884
DB00211,DB00668,1,DB00501
DB00598,DB01001,1,DB01130
DB00278,DB08794,1,DB00333
DB00682,DB01604,1,DB01590
DB04855,DB06207,1,DB01598
DB00421,DB00806,1,DB00254
DB00319,DB01331,0,DB09275
DB00335,DB01172,0,DB01178
DB01023,DB01211,1,DB00620
DB00482,DB03615,1,DB01603
DB00908,DB00997,1,DB00691
DB00199,DB00381,1,DB01033
DB00220,DB00564,1,DB00440
DB00618,DB01603,1,DB09073
DB00224,DB00864,1,DB09070
DB08820,DB09039,1,DB00770
DB00277,DB01014,0,DB09119
DB00291,DB01589,0,DB01611
DB01095,DB09055,1,DB00388
DB01129,DB00320,0,DB02546
DB00278,DB06695,1,DB08860
DB01210,DB00310,0,DB04843
DB01609,DB05676,1,DB01627
DB00859,DB00273,0,DB00445
DB00921,DB00806,0,DB00784
DB00519,DB00681,0,DB00618
DB00916,DB04339,1,DB06414
DB01068,DB09054,1,DB00718
DB00731,DB00912,1,DB01139
DB00607,DB01427,1,DB00209
DB09073,DB09128,1,DB00188
DB00531,DB00932,1,DB00542
DB00583,DB00749,0,DB00549
DB00834,DB04855,1,DB04570
DB00879,DB00993,0,DB11093
DB00220,DB00969,1,DB04339
DB00565,DB01117,0,DB00820
DB00880,DB00652,0,DB01166
DB01015,DB01208,1,DB00686
DB00204,DB00875,1,DB00760
DB00211,DB01410,0,DB04938
DB00465,DB00339,0,DB00121
DB00816,DB00841,1,DB00728
DB00582,DB06603,1,DB00760
DB01601,DB05521,1,DB09274
DB00912,DB01268,1,DB01624
DB00535,DB00877,0,DB01165
DB00563,DB00749,1,DB01194
DB00374,DB00461,1,DB00360
DB00358,DB00927,0,DB00744
DB01210,DB00460,0,DB04876
DB00975,DB00794,0,DB01415
DB02703,DB09128,1,DB00380
DB00619,DB09049,1,DB00203
DB00295,DB00318,1,DB00460
DB00628,DB00673,1,DB00260
DB00682,DB00814,1,DB00704
DB00323,DB06201,1,DB00590
DB00606,DB00844,1,DB00862
DB00745,DB00593,0,DB00750
DB01062,DB00671,0,DB00391
DB00220,DB00544,0,DB01076
DB00343,DB01100,1,DB00518
DB01017,DB01621,1,DB00851
DB00652,DB05271,1,DB00259
DB00285,DB00500,1,DB06210
DB01059,DB00889,0,DB00227
DB01162,DB00355,0,DB00887
DB00180,DB00624,0,DB05266
DB01560,DB01624,1,DB06696
DB01327,DB00612,0,DB06769
DB00607,DB01082,1,DB00961
DB00195,DB01150,0,DB00774
DB01236,DB00413,0,DB01192
DB00224,DB00927,0,DB00605
DB00390,DB01070,1,DB01603
DB00186,DB00593,1,DB00841
DB00631,DB00404,0,DB01255
DB01197,DB00210,0,DB09097
DB00280,DB01016,1,DB08903
DB00704,DB00493,0,DB06196
DB01203,DB01362,0,DB00555
DB00333,DB01624,1,DB00489
DB00320,DB01624,1,DB01210
DB00238,DB00216,0,DB01162
DB00921,DB01560,1,DB00396
DB00586,DB00684,1,DB00641
DB00277,DB00475,1,DB00262
DB01021,DB01274,1,DB00654
DB00598,DB00937,1,DB06212
DB00625,DB00317,0,DB09080
DB00323,DB06204,1,DB08910
DB00714,DB00242,0,DB00399
DB00512,DB01406,0,DB06594
DB00443,DB01656,1,DB00343
DB00775,DB00268,0,DB00314
DB00196,DB00731,1,DB00230
DB00206,DB01220,1,DB00198
DB00486,DB00898,1,DB09271
DB00438,DB00843,0,DB01260
DB00889,DB01253,1,DB06288
DB00444,DB09118,1,DB04844
DB06700,DB00438,0,DB01256
DB00806,DB01162,1,DB09097
DB00668,DB01189,1,DB00206
DB00398,DB01232,1,DB04831
DB01068,DB00717,0,DB01427
DB01247,DB09271,1,DB09570
DB00554,DB00919,1,DB00549
DB00384,DB00605,1,DB01136
DB01601,DB06290,1,DB01203
DB00264,DB00816,1,DB01010
DB00794,DB09074,1,DB00162
DB01233,DB00162,0,DB00688
DB00519,DB01045,0,DB00623
DB00338,DB00630,1,DB00263
DB00745,DB01181,1,DB00903
DB00598,DB01589,0,DB00262
DB00448,DB08934,1,DB01207
DB00242,DB01068,0,DB01605
DB01234,DB01251,1,DB09256
DB00297,DB00521,1,DB01414
DB01219,DB06290,1,DB08877
DB00564,DB09065,1,DB01061
DB00277,DB01254,1,DB00991
DB01181,DB00396,0,DB00946
DB00204,DB00513,0,DB00547
DB00421,DB00732,1,DB04910
DB00601,DB06700,1,DB01020
DB01410,DB00740,0,DB00571
DB00356,DB00446,0,DB00700
DB00277,DB00628,1,DB01128
DB00912,DB09065,1,DB00180
DB00409,DB00669,1,DB08820
DB00834,DB09128,1,DB01218
DB00363,DB01589,0,DB00747
DB00784,DB01101,0,DB00349
DB00196,DB00281,1,DB00437
DB00671,DB01589,0,DB00678
DB01232,DB08932,1,DB06274
DB00952,DB01062,0,DB01185
DB00583,DB00319,0,DB08864
DB00374,DB06789,1,DB00724
DB00195,DB04839,1,DB00918
DB00417,DB00684,0,DB00404
DB01119,DB01136,1,DB06287
DB00990,DB00459,0,DB01184
DB00877,DB06717,1,DB00586
DB00493,DB00794,0,DB00605
DB00641,DB00294,0,DB00730
DB00207,DB01194,0,DB01080
DB01201,DB08860,1,DB00560
DB00358,DB00996,1,DB00316
DB00465,DB04865,1,DB00491
DB01221,DB00593,0,DB09038
DB00909,DB01041,1,DB00770
DB00243,DB01030,1,DB00359
DB00496,DB01609,1,DB00623
DB00374,DB01018,1,DB09065
DB01330,DB04339,1,DB00795
DB00502,DB09118,1,DB00541
DB00736,DB00932,1,DB01551
DB00586,DB04272,1,DB00704
DB00308,DB08868,1,DB04574
DB01249,DB01062,0,DB09061
DB00499,DB00966,0,DB00531
DB01072,DB06414,1,DB00304
DB00980,DB01045,1,DB00530
DB00266,DB00364,1,DB00449
DB00976,DB09268,1,DB00153
DB00311,DB01320,1,DB09118
DB00224,DB04938,1,DB00153
DB00246,DB01017,1,DB00443
DB01264,DB08867,1,DB00861
DB01068,DB06201,1,DB09030
DB00921,DB06282,1,DB00669
DB00315,DB00374,0,DB01111
DB00396,DB09075,1,DB00115
DB00709,DB01589,0,DB09214
DB00153,DB00502,0,DB01407
DB00811,DB00493,0,DB00768
DB00394,DB01183,0,DB04911
DB00310,DB00494,0,DB09055
DB00681,DB00198,0,DB06213
DB00252,DB00593,1,DB00968
DB01045,DB06335,1,DB08912
DB00470,DB01202,1,DB09030
DB01128,DB01611,0,DB01560
DB00424,DB00461,0,DB06781
DB00319,DB00745,0,DB00768
DB00975,DB04861,1,DB00211
DB01600,DB03619,1,DB00928
DB00669,DB06262,1,DB00492
DB00280,DB00332,0,DB00952
DB00564,DB01590,1,DB00906
DB00204,DB06825,1,DB06684
DB06700,DB00820,0,DB09280
DB00346,DB00935,1,DB00268
DB00363,DB00987,1,DB00035
DB00328,DB00684,1,DB00743
DB00323,DB00448,0,DB00216
DB00187,DB09220,1,DB01410
DB00565,DB01172,1,DB00912
DB00993,DB00598,0,DB00302
DB00378,DB09075,1,DB06210
DB00554,DB00700,1,DB00609
DB08899,DB09119,1,DB09271
DB00193,DB01171,1,DB00877
DB01410,DB00502,0,DB00739
DB00775,DB00341,0,DB01073
DB09290,DB11181,1,DB00731
DB00417,DB00741,0,DB00724
DB01009,DB01208,1,DB06659
DB00594,DB09220,1,DB06145
DB01320,DB01558,1,DB00351
DB00834,DB09054,1,DB01511
DB00261,DB00682,1,DB00979
DB00996,DB01263,1,DB08872
DB04908,DB06717,1,DB01162
DB01072,DB01181,1,DB00565
DB00277,DB01609,1,DB01048
DB00975,DB00180,0,DB01224
DB00997,DB01656,1,DB00955
DB00480,DB00442,0,DB00363
DB01060,DB00317,0,DB01042
DB01291,DB00960,0,DB00311
DB00216,DB01038,1,DB01030
DB00367,DB00582,1,DB00278
DB00746,DB00796,0,DB00285
DB01156,DB01247,1,DB01009
DB01264,DB08439,1,DB06144
DB00320,DB01183,0,DB01042
DB01221,DB01331,0,DB06684
DB01126,DB01263,1,DB00787
DB01004,DB00494,0,DB06637
DB00304,DB08907,1,DB04844
DB00552,DB01155,0,DB01033
DB00441,DB01264,0,DB06659
DB00953,DB01624,1,DB00180
DB01406,DB00671,0,DB00542
DB00281,DB00521,1,DB00843
DB00374,DB00565,0,DB01296
DB00195,DB00668,0,DB00443
DB00603,DB00438,0,DB00400
DB00207,DB00243,1,DB01207
DB01100,DB06201,1,DB00356
DB00470,DB08897,1,DB01327
DB01210,DB01183,0,DB06707
DB00465,DB00700,1,DB00739
DB00262,DB00859,0,DB00695
DB01586,DB00446,0,DB00764
DB01018,DB01392,1,DB01210
DB00335,DB00449,1,DB00557
DB00470,DB00875,1,DB00242
DB00860,DB09220,1,DB00879
DB00363,DB06287,1,DB00281
DB00243,DB00673,1,DB08896
DB00358,DB00997,1,DB06659
DB01253,DB01263,1,DB00654
DB00875,DB04924,1,DB00578
DB00673,DB00921,1,DB09059
DB05521,DB09027,1,DB00080
DB00470,DB01029,1,DB00563
DB01238,DB01264,1,DB00437
DB06480,DB08881,1,DB01147
DB05521,DB08820,1,DB00368
DB00391,DB01255,1,DB01218
DB01229,DB08895,1,DB00532
DB00346,DB04861,1,DB06145
DB00224,DB01610,0,DB00197
DB01265,DB00861,0,DB00570
DB01202,DB00513,0,DB09279
DB00195,DB01140,0,DB00493
DB00195,DB00550,0,DB01416
DB00687,DB06412,1,DB00104
DB00601,DB05271,0,DB00741
DB01053,DB00323,0,DB09143
DB00736,DB01166,1,DB00146
DB00204,DB01137,1,DB00130
DB00248,DB00388,1,DB00855
DB00337,DB00687,1,DB00409
DB01268,DB01590,1,DB00744
DB00960,DB00961,1,DB08873
DB01234,DB09054,1,DB01248
DB00937,DB01247,1,DB04868
DB01053,DB00175,0,DB00535
DB00255,DB00323,1,DB00284
DB00975,DB00535,0,DB09295
DB00820,DB00279,0,DB08932
DB00970,DB01140,0,DB06282
DB01364,DB06262,1,DB00977
DB00673,DB01194,0,DB00349
DB00318,DB04831,1,DB08899
DB00673,DB00303,0,DB01602
DB00571,DB06603,1,DB06702
DB00442,DB00317,0,DB00309
DB00296,DB00818,1,DB00334
DB00713,DB00843,0,DB00268
DB00975,DB04272,1,DB09055
DB00501,DB06702,1,DB09477
DB00850,DB00468,0,DB01607
DB01132,DB00565,0,DB01440
DB00262,DB01211,0,DB00598
DB00908,DB01609,1,DB00535
DB00834,DB01035,1,DB09059
DB00682,DB01128,1,DB00471
DB00631,DB00297,0,DB00678
DB00872,DB04839,1,DB00342
DB00763,DB00421,0,DB00235
DB00604,DB01072,1,DB09030
DB00565,DB00294,0,DB00889
DB00704,DB00851,0,DB06210
DB00898,DB01440,1,DB00703
DB00816,DB01551,1,DB00730
DB00706,DB05521,1,DB00262
DB01138,DB06695,1,DB09274
DB01023,DB00513,0,DB00828
DB00959,DB00794,0,DB00582
DB00337,DB00741,1,DB09274
DB00912,DB06210,1,DB00873
DB00775,DB00635,0,DB01326
DB00350,DB00323,0,DB00544
DB01610,DB00605,0,DB01097
DB00884,DB01172,1,DB01062
DB00945,DB01399,1,DB00501
DB00492,DB00740,0,DB01340
DB00953,DB00373,0,DB00963
DB00787,DB00280,0,DB00613
DB00252,DB01587,1,DB00859
DB00998,DB00904,0,DB01000
DB00948,DB01172,1,DB01255
DB00492,DB00358,0,DB00541
DB00633,DB00338,0,DB01327
DB00503,DB09272,1,DB01177
DB00746,DB00446,0,DB04842
DB00946,DB03619,1,DB01073
DB00207,DB00266,1,DB00218
DB00861,DB01609,1,DB01047
DB00906,DB00291,0,DB06441
DB00486,DB00867,1,DB00305
DB00410,DB00836,0,DB08911
DB00757,DB00900,0,DB00642
DB00673,DB06413,1,DB03754
DB00224,DB00211,0,DB01036
DB01232,DB08893,1,DB00586
DB01320,DB06176,1,DB00356
DB01586,DB00859,0,DB01140
DB00224,DB00843,0,DB04865
DB01030,DB00207,0,DB09274
DB06212,DB06636,1,DB00756
DB01030,DB00966,0,DB01436
DB00440,DB00359,0,DB01111
DB00104,DB00308,1,DB00996
DB00268,DB00391,1,DB01004
DB01083,DB01264,0,DB01189
DB00975,DB00598,0,DB04845
DB01265,DB01059,0,DB00801
DB00214,DB00391,1,DB01076
DB01598,DB01610,1,DB01280
DB00705,DB06702,1,DB01206
DB00327,DB00242,0,DB00961
DB00860,DB01263,1,DB06695
DB01249,DB00334,0,DB00744
DB00790,DB00207,0,DB00310
DB01595,DB01254,0,DB01284
DB01211,DB08896,1,DB00482
DB00243,DB00330,0,DB00199
DB00970,DB00489,0,DB01059
DB00651,DB00871,1,DB01221
DB00932,DB03880,1,DB01329
DB00635,DB00513,0,DB00851
DB01406,DB00535,0,DB09183
DB00248,DB00550,0,DB01329
DB09063,DB09102,1,DB01606
DB00459,DB00966,0,DB00440
DB00820,DB00324,0,DB00351
DB00970,DB01263,0,DB08867
DB00413,DB00950,1,DB00828
DB00598,DB00193,0,DB04339
DB01021,DB01100,1,DB01189
DB00199,DB00641,1,DB00378
DB00213,DB00338,1,DB09073
DB00872,DB08877,1,DB01038
DB00717,DB00794,1,DB00923
DB00598,DB00988,1,DB00547
DB01009,DB01275,1,DB00165
DB09063,DB09123,1,DB00461
DB01033,DB01126,0,DB00832
DB01168,DB01233,1,DB09055
DB00974,DB09079,1,DB00692
DB01064,DB06413,1,DB05015
DB00864,DB08916,1,DB09074
DB00951,DB00684,0,DB05246
DB00413,DB00611,0,DB00209
DB01045,DB08880,1,DB06813
DB01411,DB09054,1,DB00977
DB00492,DB00673,0,DB01594
DB01249,DB00175,0,DB11110
DB00391,DB00979,1,DB01558
DB00833,DB00291,0,DB01138
DB04272,DB06684,1,DB00333
DB00363,DB01178,1,DB06402
DB00205,DB00339,0,DB06268
DB00535,DB01172,1,DB01048
DB06700,DB09053,1,DB08820
DB08903,DB09119,1,DB01082
DB00206,DB01359,1,DB09227
DB00713,DB00278,0,DB06201
DB01100,DB06700,1,DB08916
DB01327,DB00261,0,DB09053
DB00938,DB09082,1,DB00232
DB01024,DB01605,1,DB00559
DB00324,DB00773,0,DB00240
DB00438,DB03615,1,DB00498
DB00654,DB00513,0,DB00903
DB00441,DB00218,0,DB00441
DB00188,DB01551,1,DB04854
DB00450,DB01621,1,DB00784
DB01203,DB00475,0,DB08911
DB00153,DB00209,0,DB08889
DB00633,DB00565,0,DB00273
DB00635,DB00976,1,DB00990
DB00175,DB05109,1,DB00760
DB00358,DB00837,1,DB00864
DB00519,DB01416,0,DB00136
DB01413,DB01210,0,DB00491
DB00897,DB01232,1,DB00948
DB00493,DB01143,0,DB01558
DB00502,DB00559,1,DB00126
DB00341,DB00413,1,DB00301
DB00745,DB01264,0,DB00714
DB01143,DB01162,1,DB00276
DB00353,DB00468,0,DB00324
DB00310,DB09214,1,DB00450
DB00820,DB09118,1,DB08896
DB06700,DB00209,0,DB00448
DB00741,DB00794,1,DB00861
DB00586,DB00749,1,DB00296
DB00861,DB00717,0,DB02901
DB00341,DB00557,1,DB00948
DB00861,DB01194,0,DB00851
DB00441,DB01143,0,DB09071
DB00898,DB04837,1,DB00762
DB00196,DB01128,0,DB01392
DB00498,DB00775,1,DB00610
DB00619,DB08912,1,DB04835
DB00542,DB00999,1,DB09053
DB00513,DB00188,0,DB00220
DB00181,DB05246,1,DB01010
DB00394,DB00494,0,DB00350
DB00921,DB01222,0,DB01189
DB00798,DB00220,0,DB00732
DB00524,DB00485,0,DB01038
DB00358,DB09054,1,DB00704
DB00713,DB00844,0,DB09039
DB00410,DB00513,0,DB00652
DB00898,DB08903,1,DB00238
DB00956,DB01106,1,DB00397
DB00611,DB00887,1,DB01063
DB00798,DB00350,0,DB00311
DB01082,DB00960,0,DB00723
DB00681,DB00535,0,DB06274
DB00794,DB01041,1,DB00739
DB01232,DB06603,1,DB00909
DB00222,DB00624,1,DB00080
DB00278,DB00550,0,DB09279
DB00440,DB00441,0,DB01511
DB00850,DB00278,0,DB06144
DB00912,DB00446,0,DB00919
DB00834,DB00976,1,DB00649
DB00921,DB09042,1,DB08910
DB00668,DB00396,0,DB00838
DB00461,DB09026,1,DB06684
DB00346,DB00796,1,DB00704
DB01082,DB06700,0,DB00260
DB00341,DB09290,1,DB00218
DB06228,DB09211,1,DB00188
DB01045,DB01067,1,DB00437
DB06789,DB09073,1,DB00296
DB01249,DB00909,0,DB01162
DB00620,DB01609,0,DB00999
DB00713,DB00310,0,DB00628
DB00231,DB00983,0,DB00146
DB01251,DB06825,1,DB00410
DB00193,DB00740,0,DB08860
DB04855,DB06218,1,DB00547
DB01112,DB00481,0,DB00261
DB00864,DB01601,1,DB01036
DB00820,DB09401,1,DB01080
DB00204,DB00285,1,DB06710
DB08912,DB09053,1,DB00211
DB00243,DB01177,1,DB00006
DB00417,DB00442,0,DB01030
DB00619,DB01394,1,DB00598
DB00552,DB00998,0,DB01587
DB00808,DB00906,0,DB01253
DB00945,DB01418,1,DB01331
DB00007,DB00875,1,DB00368
DB01023,DB08820,1,DB04946
DB00323,DB01112,0,DB00203
