Drug1_ID,Drug2_ID,Y,Neg samples
DB01038,DB01233,1,DB00518
DB00246,DB01200,1,DB01185
DB00448,DB00630,1,DB00499
DB00605,DB00682,1,DB01280
DB00300,DB01264,1,DB00368
DB00374,DB09079,1,DB04924
DB00889,DB00952,1,DB00424
DB00816,DB00988,1,DB01393
DB00180,DB01201,1,DB00115
DB00782,DB09076,1,DB01073
DB01017,DB01106,1,DB00445
DB00938,DB05521,1,DB06207
DB00692,DB00996,1,DB00630
DB00767,DB00998,1,DB01128
DB00180,DB01232,1,DB01280
DB00332,DB01171,1,DB00360
DB00104,DB01195,1,DB01364
DB08439,DB08873,1,DB06201
DB00598,DB01119,1,DB01106
DB00220,DB00956,1,DB01192
DB00188,DB01551,1,DB04854
DB00333,DB00601,1,DB05015
DB00541,DB00673,1,DB00492
DB00169,DB01021,1,DB06413
DB00461,DB01208,1,DB00912
DB01002,DB01211,1,DB01610
DB01399,DB09214,1,DB00700
DB00244,DB00448,1,DB01166
DB00450,DB04924,1,DB01119
DB00177,DB00722,1,DB00230
DB00220,DB00404,1,DB01088
DB00337,DB01042,1,DB00867
DB00502,DB00696,1,DB01280
DB00501,DB09256,1,DB00787
DB00819,DB01083,1,DB00705
DB00696,DB00933,1,DB00542
DB00248,DB01038,1,DB00973
DB00775,DB01418,1,DB00352
DB00186,DB00854,1,DB06730
DB01076,DB01590,1,DB01126
DB00338,DB06616,1,DB00512
DB00220,DB01590,1,DB00625
DB00177,DB08822,1,DB04908
DB00014,DB00927,1,DB00290
DB00285,DB09009,1,DB00451
DB00252,DB00921,1,DB09183
DB00220,DB00717,1,DB00861
DB00273,DB00850,1,DB00923
DB00705,DB06212,1,DB00996
DB00007,DB00285,1,DB03754
DB00717,DB08794,1,DB00542
DB01020,DB09073,1,DB00552
DB00834,DB01058,1,DB00867
DB00440,DB00584,1,DB00946
DB01254,DB06287,1,DB00631
DB01005,DB01656,1,DB08867
DB00035,DB00497,1,DB08899
DB00295,DB01171,1,DB00687
DB00841,DB11093,1,DB00953
DB00332,DB00950,1,DB01002
DB00497,DB01045,1,DB00773
DB00337,DB00343,1,DB00442
DB00956,DB01247,1,DB00480
DB00983,DB01291,1,DB00909
DB00563,DB00573,1,DB09272
DB00390,DB09102,1,DB00337
DB00007,DB06603,1,DB00999
DB00263,DB01222,1,DB00770
DB00465,DB00919,1,DB01017
DB00197,DB01067,1,DB00380
DB00196,DB00604,1,DB00364
DB00390,DB05521,1,DB01586
DB00468,DB00960,1,DB00946
DB00502,DB09118,1,DB00541
DB00820,DB00881,1,DB06209
DB00214,DB00482,1,DB09209
DB00503,DB01048,1,DB00669
DB00470,DB01215,1,DB00297
DB00399,DB00955,1,DB00615
DB00196,DB00980,1,DB00240
DB00320,DB01263,1,DB00790
DB01068,DB09054,1,DB00718
DB00417,DB01418,1,DB01606
DB00933,DB01253,1,DB04839
DB01021,DB01436,1,DB01268
DB00281,DB08820,1,DB00584
DB00314,DB06696,1,DB00654
DB00334,DB01251,1,DB00828
DB00468,DB09026,1,DB00837
DB00475,DB09073,1,DB01087
DB00860,DB01601,1,DB01196
DB00295,DB00332,1,DB00158
DB00450,DB00998,1,DB06663
DB00248,DB01210,1,DB00475
DB01072,DB04946,1,DB00970
DB00625,DB08907,1,DB01143
DB00887,DB01172,1,DB04911
DB00806,DB01418,1,DB01437
DB00696,DB01618,1,DB00291
DB00197,DB08826,1,DB01238
DB00007,DB01320,1,DB00520
DB00498,DB00682,1,DB01098
DB00181,DB00850,1,DB01010
DB06695,DB08893,1,DB00867
DB01072,DB01129,1,DB01202
DB00468,DB09027,1,DB00360
DB00586,DB00794,1,DB00412
DB00976,DB01427,1,DB00879
DB00243,DB01030,1,DB00359
DB00898,DB01198,1,DB09125
DB00252,DB00541,1,DB01066
DB00224,DB01254,1,DB01598
DB00816,DB00945,1,DB01589
DB00875,DB01021,1,DB01263
DB00224,DB08931,1,DB01364
DB01097,DB08880,1,DB08875
DB00950,DB09076,1,DB06702
DB00741,DB01097,1,DB06769
DB01136,DB09282,1,DB00875
DB00285,DB00573,1,DB01172
DB01234,DB06176,1,DB09049
DB00334,DB01215,1,DB01605
DB00387,DB01224,1,DB00485
DB00847,DB01129,1,DB00993
DB01083,DB06410,1,DB00552
DB00479,DB00681,1,DB01045
DB03619,DB06700,1,DB08907
DB00266,DB01294,1,DB00996
DB00834,DB06717,1,DB00586
DB00035,DB08976,1,DB09064
DB00559,DB00932,1,DB06696
DB01211,DB09262,1,DB00741
DB00356,DB00765,1,DB00916
DB00243,DB00705,1,DB06702
DB00231,DB01320,1,DB00121
DB09060,DB09268,1,DB01070
DB00220,DB01215,1,DB00338
DB01072,DB09074,1,DB01190
DB00524,DB00652,1,DB00932
DB01211,DB01320,1,DB09070
DB00278,DB00374,1,DB00436
DB00977,DB09280,1,DB00662
DB00759,DB09146,1,DB00981
DB00684,DB00833,1,DB00459
DB00230,DB01017,1,DB00359
DB00320,DB09065,1,DB06636
DB00619,DB04817,1,DB00364
DB01126,DB01263,1,DB00787
DB00277,DB00628,1,DB01128
DB00773,DB00864,1,DB01558
DB00619,DB01073,1,DB01137
DB00196,DB08877,1,DB11093
DB00285,DB01418,1,DB00839
DB00446,DB01166,1,DB00282
DB00682,DB00993,1,DB01204
DB00492,DB06196,1,DB00415
DB00196,DB00619,1,DB01193
DB00246,DB00918,1,DB00451
DB00252,DB00908,1,DB01410
DB00297,DB01359,1,DB01147
DB02703,DB06413,1,DB00352
DB01018,DB01392,1,DB01210
DB01064,DB01274,1,DB00788
DB00945,DB01016,1,DB00475
DB00627,DB08860,1,DB01130
DB04839,DB06290,1,DB00337
DB00252,DB09063,1,DB00218
DB00739,DB01024,1,DB01136
DB00555,DB01211,1,DB00444
DB00741,DB00945,1,DB00342
DB01407,DB05039,1,DB00357
DB09291,DB09330,1,DB06637
DB05521,DB08864,1,DB00783
DB00007,DB09039,1,DB08872
DB00220,DB09401,1,DB01163
DB01211,DB09102,1,DB00935
DB00912,DB04876,1,DB00991
DB00186,DB00252,1,DB01399
DB01320,DB08934,1,DB06213
DB00524,DB01016,1,DB00303
DB00952,DB01038,1,DB01064
DB00450,DB00834,1,DB00339
DB00414,DB00668,1,DB01399
DB01255,DB04842,1,DB00559
DB01198,DB09072,1,DB00703
DB00450,DB00557,1,DB00448
DB00211,DB00346,1,DB01119
DB00555,DB09123,1,DB00521
DB00475,DB00673,1,DB00613
DB00843,DB01624,1,DB09292
DB01072,DB08816,1,DB00652
DB00263,DB00563,1,DB09118
DB00227,DB09065,1,DB00803
DB00775,DB06695,1,DB01000
DB00938,DB01232,1,DB00746
DB01193,DB09063,1,DB00479
DB01320,DB08873,1,DB01181
DB00834,DB09065,1,DB06210
DB00175,DB01238,1,DB06282
DB01357,DB06290,1,DB04854
DB00337,DB09054,1,DB06791
DB01264,DB06480,1,DB06769
DB00884,DB00976,1,DB00723
DB05271,DB06288,1,DB06707
DB00961,DB01407,1,DB00351
DB00207,DB01030,1,DB00120
DB00290,DB01656,1,DB06769
DB00921,DB01168,1,DB00007
DB00224,DB01624,1,DB00397
DB00603,DB09065,1,DB00607
DB00489,DB08868,1,DB01427
DB00300,DB00919,1,DB09050
DB00220,DB08867,1,DB00652
DB00390,DB00524,1,DB00537
DB05521,DB08816,1,DB00549
DB00186,DB00206,1,DB06228
DB00945,DB09295,1,DB09027
DB00996,DB11093,1,DB04946
DB00773,DB04817,1,DB09320
DB00006,DB00374,1,DB06589
DB00196,DB00696,1,DB01041
DB00186,DB00193,1,DB00162
DB00571,DB06589,1,DB01332
DB00635,DB00681,1,DB09026
DB00976,DB09053,1,DB00173
DB00334,DB00843,1,DB01333
DB01016,DB08912,1,DB00165
DB00359,DB00559,1,DB09227
DB01182,DB08895,1,DB01095
DB00413,DB00423,1,DB00596
DB00594,DB00790,1,DB05239
DB00486,DB00871,1,DB01275
DB00391,DB06700,1,DB00862
DB00460,DB00880,1,DB00297
DB00311,DB06204,1,DB01045
DB00468,DB00503,1,DB08794
DB00181,DB00186,1,DB06176
DB00475,DB01254,1,DB04908
DB00333,DB00999,1,DB00770
DB00687,DB08899,1,DB05266
DB00745,DB08899,1,DB06480
DB01267,DB08907,1,DB01327
DB06616,DB09063,1,DB00318
DB00959,DB01251,1,DB06212
DB00700,DB09063,1,DB00486
DB05521,DB08899,1,DB01060
DB01041,DB06204,1,DB01120
DB00314,DB03615,1,DB04861
DB01201,DB09030,1,DB01047
DB01357,DB04876,1,DB01263
DB00436,DB00844,1,DB00565
DB00436,DB00687,1,DB09054
DB00363,DB05015,1,DB00413
DB00266,DB01182,1,DB08874
DB00220,DB08439,1,DB00744
DB00788,DB09214,1,DB00261
DB00282,DB08910,1,DB00599
DB04908,DB09123,1,DB09330
DB00951,DB01234,1,DB00710
DB01254,DB09063,1,DB00746
DB00181,DB01236,1,DB00537
DB06700,DB09053,1,DB08820
DB00497,DB01232,1,DB08932
DB00338,DB09280,1,DB00549
DB00742,DB01143,1,DB00834
DB01082,DB01112,1,DB01610
DB04855,DB08912,1,DB09279
DB00682,DB00860,1,DB01185
DB00834,DB01016,1,DB00880
DB00285,DB01238,1,DB01563
DB00908,DB01263,1,DB00747
DB00317,DB00794,1,DB00438
DB00834,DB04835,1,DB00970
DB00919,DB01150,1,DB00642
DB00452,DB00554,1,DB01603
DB00573,DB06228,1,DB00410
DB06290,DB06717,1,DB00591
DB00297,DB01193,1,DB00854
DB00497,DB08820,1,DB01165
DB00937,DB01171,1,DB06789
DB01029,DB01238,1,DB01021
DB00588,DB01064,1,DB01182
DB09119,DB09291,1,DB00162
DB00280,DB08868,1,DB00388
DB00311,DB00854,1,DB00684
DB00601,DB01407,1,DB00210
DB00181,DB04946,1,DB00343
DB00311,DB00564,1,DB00682
DB01197,DB06196,1,DB00864
DB00798,DB00814,1,DB06636
DB00932,DB06228,1,DB01414
DB01120,DB01406,1,DB00623
DB00333,DB08820,1,DB00314
DB00384,DB00956,1,DB00376
DB00898,DB01418,1,DB01206
DB00673,DB08875,1,DB00424
DB00214,DB01172,1,DB06800
DB00390,DB00480,1,DB01196
DB06210,DB08826,1,DB00875
DB00696,DB01211,1,DB00747
DB00233,DB00266,1,DB06791
DB00603,DB00776,1,DB00150
DB00275,DB01392,1,DB00266
DB00285,DB06144,1,DB09477
DB00503,DB06228,1,DB00739
DB00775,DB01296,1,DB00904
DB00687,DB01097,1,DB01440
DB00957,DB06335,1,DB00876
DB01359,DB08895,1,DB00917
DB08820,DB09118,1,DB09280
DB00706,DB01427,1,DB01190
DB00290,DB00864,1,DB00928
DB06288,DB06684,1,DB00267
DB00554,DB09063,1,DB01280
DB01411,DB09063,1,DB01251
DB00352,DB00363,1,DB01162
DB00603,DB01072,1,DB09079
DB00346,DB08873,1,DB00311
DB00565,DB01190,1,DB00852
DB00628,DB08912,1,DB04865
DB00607,DB01023,1,DB00497
DB00559,DB06210,1,DB00671
DB00687,DB01021,1,DB00714
DB00346,DB00820,1,DB00610
DB01072,DB06287,1,DB01030
DB00468,DB04861,1,DB00782
DB00794,DB00975,1,DB00468
DB00230,DB00358,1,DB00596
DB00346,DB00489,1,DB00740
DB00390,DB00700,1,DB00722
DB00007,DB08893,1,DB09166
DB00696,DB01614,1,DB01605
DB00396,DB01220,1,DB09279
DB00266,DB00567,1,DB00360
DB00206,DB01171,1,DB00811
DB00700,DB01254,1,DB00146
DB00333,DB00695,1,DB00763
DB01254,DB09053,1,DB01595
DB00470,DB01624,1,DB01132
DB00854,DB00999,1,DB00294
DB00264,DB00820,1,DB00615
DB01100,DB06204,1,DB00361
DB00492,DB09220,1,DB00996
DB00818,DB01041,1,DB00774
DB00872,DB08896,1,DB00811
DB00252,DB00563,1,DB00980
DB00227,DB01609,1,DB00421
DB00220,DB00541,1,DB06212
DB00165,DB01320,1,DB00957
DB00295,DB00742,1,DB01210
DB01624,DB06204,1,DB06527
DB06626,DB08899,1,DB00938
DB01119,DB01251,1,DB00650
DB00465,DB09295,1,DB01563
DB00479,DB00948,1,DB00581
DB01263,DB08820,1,DB01155
DB00243,DB00836,1,DB01033
DB00181,DB00875,1,DB00461
DB00252,DB00834,1,DB00531
DB00104,DB04844,1,DB00341
DB01211,DB06605,1,DB06825
DB01100,DB08899,1,DB01095
DB01048,DB06290,1,DB01558
DB05521,DB09071,1,DB00302
DB00358,DB01609,1,DB00900
DB00180,DB08899,1,DB09042
DB00255,DB00494,1,DB01594
DB00230,DB01041,1,DB01070
DB00541,DB00834,1,DB00341
DB00880,DB04876,1,DB11181
DB00875,DB09271,1,DB08976
DB00423,DB00956,1,DB09275
DB00216,DB09065,1,DB00356
DB00628,DB01232,1,DB01558
DB00696,DB05521,1,DB00243
DB00222,DB00501,1,DB01296
DB00541,DB04855,1,DB08874
DB00177,DB00749,1,DB01247
DB01264,DB08932,1,DB00599
DB00862,DB01029,1,DB00814
DB00305,DB00337,1,DB00007
DB00762,DB00872,1,DB00197
DB00343,DB08896,1,DB00412
DB00582,DB09280,1,DB00968
DB01076,DB08912,1,DB01413
DB00623,DB00843,1,DB00776
DB01023,DB01238,1,DB00811
DB00014,DB01072,1,DB00654
DB01024,DB01061,1,DB00977
DB00497,DB00898,1,DB00346
DB00991,DB01275,1,DB00333
DB00188,DB01166,1,DB06262
DB00266,DB01181,1,DB00230
DB01023,DB09282,1,DB01066
DB08794,DB09079,1,DB00310
DB00163,DB00861,1,DB01129
DB00220,DB05239,1,DB00948
DB00311,DB00852,1,DB00643
DB00343,DB09059,1,DB00489
DB00254,DB01045,1,DB01558
DB00783,DB00990,1,DB09049
DB00769,DB09063,1,DB09061
DB00199,DB01181,1,DB00595
DB06413,DB09118,1,DB00694
DB00334,DB06700,1,DB01397
DB01254,DB01268,1,DB00282
DB00333,DB06144,1,DB00839
DB00623,DB01238,1,DB01172
DB00254,DB01603,1,DB00774
DB00537,DB00806,1,DB00596
DB00007,DB00334,1,DB00297
DB00204,DB08864,1,DB00456
DB01211,DB09166,1,DB00535
DB00497,DB00524,1,DB00615
DB00933,DB06684,1,DB09291
DB00605,DB01021,1,DB00787
DB00798,DB01061,1,DB00819
DB00765,DB06282,1,DB00218
DB00921,DB06201,1,DB01235
DB00273,DB08897,1,DB00687
DB00590,DB01235,1,DB00739
DB00620,DB05521,1,DB00956
DB00246,DB00898,1,DB00332
DB00323,DB00368,1,DB08899
DB00204,DB00582,1,DB00355
DB00203,DB01101,1,DB01614
DB00618,DB01294,1,DB11126
DB00374,DB00603,1,DB00897
DB00006,DB09079,1,DB01197
DB00834,DB01120,1,DB00153
DB00460,DB06659,1,DB00834
DB00498,DB01357,1,DB00302
DB00686,DB00788,1,DB00203
DB00834,DB06789,1,DB00322
DB00498,DB06700,1,DB00736
DB00555,DB11110,1,DB04817
DB00295,DB00424,1,DB11256
DB01156,DB09128,1,DB00946
DB00332,DB04837,1,DB01053
DB00498,DB00586,1,DB00742
DB00887,DB09220,1,DB06274
DB00946,DB01254,1,DB00619
DB00570,DB00673,1,DB00227
DB00412,DB00912,1,DB01238
DB00337,DB00997,1,DB09289
DB00224,DB01259,1,DB01212
DB01264,DB04938,1,DB01178
DB00956,DB01198,1,DB00767
DB00363,DB04868,1,DB00571
DB00238,DB01609,1,DB06228
DB01166,DB09119,1,DB01362
DB01030,DB01211,1,DB06237
DB00230,DB00691,1,DB00397
DB00652,DB00999,1,DB00871
DB00615,DB09143,1,DB09118
DB00014,DB08871,1,DB01250
DB00555,DB00582,1,DB00158
DB00956,DB01132,1,DB06412
DB00188,DB00977,1,DB03754
DB00281,DB09118,1,DB00550
DB00686,DB01009,1,DB01203
DB00390,DB01010,1,DB06791
DB00243,DB01076,1,DB06789
DB01060,DB09268,1,DB01204
DB01247,DB01393,1,DB00811
DB01182,DB09118,1,DB01041
DB00582,DB01248,1,DB01009
DB00794,DB01359,1,DB06590
DB00482,DB00997,1,DB01018
DB01168,DB06144,1,DB09285
DB01590,DB06335,1,DB04843
DB00686,DB00974,1,DB01558
DB01238,DB02703,1,DB00841
DB00294,DB00582,1,DB00991
DB01098,DB02703,1,DB06695
DB01248,DB08912,1,DB09064
DB00937,DB09042,1,DB01197
DB00460,DB01128,1,DB08816
DB00175,DB00266,1,DB00957
DB00367,DB09065,1,DB01263
DB01166,DB08873,1,DB06204
DB00603,DB01211,1,DB00851
DB09039,DB09065,1,DB06777
DB00450,DB01189,1,DB00988
DB00687,DB00951,1,DB09262
DB00213,DB01066,1,DB01168
DB00261,DB09211,1,DB00238
DB00502,DB04861,1,DB00660
DB00641,DB01264,1,DB00376
DB00988,DB09080,1,DB03619
DB00153,DB01406,1,DB00570
DB01162,DB01235,1,DB00180
DB00311,DB00318,1,DB01004
DB00872,DB04839,1,DB00342
DB00199,DB06290,1,DB01210
DB00443,DB00673,1,DB00631
DB00598,DB00862,1,DB00324
DB04845,DB09065,1,DB00784
DB00615,DB06603,1,DB00759
DB00449,DB00489,1,DB08941
DB00537,DB01232,1,DB01181
DB01042,DB08895,1,DB09209
DB00554,DB06695,1,DB00987
DB00220,DB06207,1,DB01331
DB09073,DB09119,1,DB00691
DB00774,DB01551,1,DB01589
DB00932,DB09027,1,DB00359
DB00413,DB00475,1,DB00803
DB00732,DB00981,1,DB00275
DB00007,DB00912,1,DB00342
DB01024,DB01147,1,DB00861
DB00790,DB00794,1,DB06781
DB00571,DB00953,1,DB00524
DB00273,DB00572,1,DB08895
DB00794,DB08916,1,DB01120
DB00211,DB01162,1,DB00897
DB00452,DB00732,1,DB00248
DB00390,DB00887,1,DB01606
DB00834,DB06616,1,DB00297
DB00196,DB00359,1,DB00769
DB00588,DB00983,1,DB01065
DB00277,DB05812,1,DB01139
DB00388,DB01255,1,DB04854
DB00500,DB00946,1,DB00595
DB01072,DB01126,1,DB01190
DB00402,DB06204,1,DB00448
DB00384,DB00876,1,DB00279
DB00479,DB01112,1,DB08911
DB00277,DB00397,1,DB00486
DB00332,DB00662,1,DB00591
DB01418,DB08976,1,DB00327
DB00014,DB00834,1,DB00518
DB00479,DB01602,1,DB00912
DB00834,DB04855,1,DB04570
DB00346,DB00887,1,DB00537
DB00266,DB00328,1,DB06401
DB00186,DB05246,1,DB08795
DB01120,DB04868,1,DB00963
DB00014,DB01211,1,DB00884
DB00104,DB09039,1,DB00838
DB00582,DB00820,1,DB06527
DB00261,DB00686,1,DB00833
DB00204,DB00705,1,DB00485
DB00199,DB00470,1,DB01606
DB00470,DB00782,1,DB00324
DB01229,DB01656,1,DB09292
DB01196,DB11093,1,DB01059
DB00444,DB08895,1,DB00584
DB00554,DB09211,1,DB01023
DB00209,DB09076,1,DB00351
DB00582,DB01319,1,DB01171
DB00136,DB00220,1,DB09570
DB00723,DB01255,1,DB01427
DB00816,DB00903,1,DB01219
DB00582,DB06772,1,DB01150
DB00334,DB01068,1,DB00935
DB00503,DB01087,1,DB00787
DB00399,DB00736,1,DB00986
DB01220,DB08820,1,DB00763
DB00673,DB09123,1,DB08864
DB00938,DB01064,1,DB06684
DB00188,DB00252,1,DB01587
DB01609,DB08906,1,DB01265
DB00741,DB08895,1,DB04854
DB00765,DB01320,1,DB06636
DB00252,DB00956,1,DB06800
DB08903,DB09268,1,DB01590
DB00652,DB00921,1,DB06769
DB00363,DB01016,1,DB06282
DB06209,DB09211,1,DB00309
DB00199,DB00342,1,DB01611
DB00368,DB00449,1,DB06605
DB00619,DB08895,1,DB00518
DB00908,DB06702,1,DB06813
DB00248,DB01364,1,DB06211
DB00615,DB06228,1,DB00768
DB01095,DB06210,1,DB09257
DB00999,DB09282,1,DB09055
DB00436,DB01016,1,DB00388
DB00199,DB09227,1,DB00816
DB09030,DB09063,1,DB00358
DB00333,DB01100,1,DB00818
DB00976,DB01609,1,DB01053
DB00794,DB06414,1,DB00651
DB01138,DB01418,1,DB00788
DB01232,DB08439,1,DB01586
DB00732,DB00741,1,DB00714
DB08880,DB08895,1,DB01023
DB00196,DB00440,1,DB06213
DB00266,DB00338,1,DB00987
DB01095,DB02703,1,DB00497
DB00380,DB04817,1,DB00624
DB00390,DB01436,1,DB01438
DB00956,DB04908,1,DB00969
DB01656,DB06813,1,DB00532
DB00007,DB01165,1,DB05246
DB00861,DB08976,1,DB09227
DB01041,DB09123,1,DB01220
DB00421,DB00537,1,DB09060
DB00450,DB06282,1,DB00491
DB00397,DB01291,1,DB02901
DB00186,DB00402,1,DB00278
DB00367,DB08794,1,DB00764
DB00541,DB05812,1,DB00814
DB01251,DB04868,1,DB01614
DB00199,DB00404,1,DB01042
DB00320,DB08873,1,DB00838
DB00187,DB00264,1,DB04574
DB00199,DB08867,1,DB00728
DB00193,DB00248,1,DB00242
DB00912,DB01067,1,DB01005
DB00461,DB00946,1,DB00495
DB04868,DB08873,1,DB08911
DB00839,DB01203,1,DB00649
DB00976,DB01018,1,DB00557
DB01254,DB06209,1,DB09285
DB02703,DB05521,1,DB01708
DB06700,DB09211,1,DB09119
DB00193,DB00246,1,DB00782
DB00619,DB01656,1,DB00838
DB00220,DB08907,1,DB01207
DB06605,DB08873,1,DB00609
DB00834,DB09128,1,DB01218
DB00586,DB01254,1,DB06795
DB00267,DB00479,1,DB09082
DB01600,DB09026,1,DB01212
DB00390,DB09039,1,DB00912
DB01128,DB04908,1,DB00423
DB00570,DB08916,1,DB04911
DB00694,DB01232,1,DB09064
DB00834,DB08903,1,DB04910
DB01097,DB08895,1,DB00282
DB01000,DB01017,1,DB00740
DB00374,DB00554,1,DB01284
DB00594,DB00956,1,DB09272
DB00784,DB00946,1,DB00774
DB00188,DB00363,1,DB08820
DB00220,DB09073,1,DB00623
DB00158,DB00252,1,DB00662
DB00363,DB00696,1,DB06626
DB00765,DB00898,1,DB00080
DB00374,DB00966,1,DB01280
DB00367,DB00834,1,DB01002
DB00650,DB01101,1,DB09570
DB00390,DB04855,1,DB00513
DB00196,DB06603,1,DB00218
DB06636,DB08820,1,DB09282
DB00178,DB00945,1,DB06826
DB00213,DB06413,1,DB00898
DB00351,DB00374,1,DB00211
DB06290,DB09118,1,DB01437
DB00409,DB00601,1,DB00819
DB00790,DB00991,1,DB00689
DB00903,DB01192,1,DB00409
DB00177,DB00519,1,DB01320
DB00252,DB06717,1,DB00970
DB00381,DB06207,1,DB01041
DB00374,DB06684,1,DB08874
DB00897,DB05521,1,DB01087
DB00437,DB00900,1,DB01256
DB00224,DB01100,1,DB09072
DB00611,DB01560,1,DB00838
DB00682,DB09123,1,DB01018
DB01021,DB08897,1,DB06594
DB00423,DB00450,1,DB00590
DB00706,DB01156,1,DB00502
DB01221,DB06201,1,DB00387
DB00598,DB01235,1,DB00252
DB00684,DB00695,1,DB00765
DB00177,DB00903,1,DB09055
DB00974,DB06695,1,DB00669
DB04837,DB09290,1,DB04817
DB00586,DB01600,1,DB06218
DB00203,DB00360,1,DB00767
DB00544,DB09257,1,DB01247
DB00498,DB09079,1,DB09063
DB08912,DB09143,1,DB06410
DB00243,DB00571,1,DB00557
DB00762,DB06290,1,DB09282
DB00563,DB09291,1,DB09064
DB01232,DB04868,1,DB00844
DB00601,DB00867,1,DB01119
DB01609,DB04868,1,DB00551
DB00346,DB00706,1,DB09279
DB00496,DB08897,1,DB00775
DB00717,DB09280,1,DB08871
DB00762,DB08899,1,DB01009
DB00486,DB01198,1,DB00343
DB00531,DB01021,1,DB09097
DB01166,DB01232,1,DB01185
DB01095,DB01394,1,DB08868
DB00975,DB09075,1,DB09272
DB00450,DB06684,1,DB00380
DB00387,DB06702,1,DB00860
DB00181,DB00206,1,DB00698
DB00864,DB01211,1,DB00714
DB00186,DB01501,1,DB01024
DB00524,DB04876,1,DB09221
DB01255,DB01614,1,DB00520
DB00582,DB01018,1,DB00524
DB00980,DB01041,1,DB00394
DB00497,DB04831,1,DB00855
DB00671,DB00682,1,DB00163
DB00381,DB06717,1,DB00563
DB00612,DB00806,1,DB00767
DB00559,DB00641,1,DB02300
DB01609,DB06702,1,DB06590
DB00988,DB09042,1,DB00402
DB00104,DB01208,1,DB00570
DB00502,DB01168,1,DB06207
DB00252,DB00762,1,DB00803
DB00559,DB00619,1,DB00445
DB00732,DB01627,1,DB00766
DB00590,DB02703,1,DB01046
DB00898,DB04844,1,DB00150
DB00266,DB00279,1,DB04946
DB00346,DB01232,1,DB00771
DB00554,DB01254,1,DB06268
DB06589,DB08881,1,DB09146
DB00798,DB00948,1,DB05271
DB00555,DB06204,1,DB00223
DB01016,DB04574,1,DB08881
DB00388,DB00651,1,DB01207
DB00903,DB01418,1,DB09268
DB00977,DB06201,1,DB00928
DB00501,DB01166,1,DB00860
DB00635,DB01656,1,DB00498
DB00898,DB00950,1,DB09256
DB00404,DB00450,1,DB00308
DB08916,DB09039,1,DB00334
DB00181,DB00323,1,DB01413
DB00264,DB01182,1,DB04911
DB00346,DB08822,1,DB00428
DB00834,DB01165,1,DB06696
DB00374,DB00876,1,DB00475
DB00333,DB06702,1,DB00746
DB00290,DB00337,1,DB00572
DB04876,DB09128,1,DB00919
DB01197,DB08907,1,DB06335
DB00381,DB00590,1,DB00309
DB00912,DB01224,1,DB01185
DB00480,DB01097,1,DB07615
DB09065,DB09123,1,DB01010
DB00784,DB06826,1,DB06710
DB00794,DB05812,1,DB01397
DB04855,DB05521,1,DB00983
DB06636,DB09053,1,DB00173
DB00880,DB00956,1,DB01045
DB00222,DB01021,1,DB09285
DB00450,DB01589,1,DB09291
DB00413,DB00593,1,DB00993
DB00559,DB01211,1,DB09280
DB00976,DB06702,1,DB09027
DB01072,DB08860,1,DB00718
DB00794,DB00796,1,DB01183
DB08873,DB09071,1,DB00356
DB00976,DB01166,1,DB00665
DB01264,DB08820,1,DB00310
DB00794,DB01267,1,DB01235
DB00333,DB01068,1,DB06700
DB06228,DB08816,1,DB00273
DB00358,DB06717,1,DB00231
DB00327,DB00470,1,DB01038
DB05676,DB08931,1,DB00346
DB01207,DB09030,1,DB00197
DB01021,DB01062,1,DB00946
DB00332,DB01106,1,DB09277
DB00500,DB09026,1,DB00404
DB01009,DB06605,1,DB01005
DB00564,DB06605,1,DB06791
DB01220,DB05294,1,DB09026
DB01340,DB06212,1,DB06825
DB00277,DB01210,1,DB06292
DB00214,DB00318,1,DB01605
DB00196,DB01621,1,DB04854
DB00681,DB00764,1,DB00912
DB00723,DB09080,1,DB00633
DB00887,DB04876,1,DB00555
DB00196,DB00834,1,DB04865
DB06663,DB08907,1,DB00828
DB00682,DB01208,1,DB06212
DB01609,DB06772,1,DB00140
DB09076,DB09290,1,DB08794
DB00328,DB03615,1,DB01005
DB00413,DB01221,1,DB06414
DB00337,DB00993,1,DB04837
DB01072,DB01238,1,DB00206
DB00421,DB00806,1,DB00254
DB00222,DB06335,1,DB00186
DB00213,DB00884,1,DB00706
DB00956,DB01264,1,DB00255
DB00014,DB01233,1,DB01112
DB04817,DB08871,1,DB00252
DB00872,DB01020,1,DB00394
DB00196,DB00932,1,DB01656
DB00332,DB00450,1,DB01587
DB00203,DB08912,1,DB06636
DB04855,DB05109,1,DB00599
DB00598,DB00841,1,DB00443
DB09042,DB09268,1,DB06268
DB00834,DB09074,1,DB00493
DB00531,DB01264,1,DB01155
DB00935,DB01255,1,DB00180
DB00584,DB00700,1,DB00571
DB00691,DB00877,1,DB00308
DB01041,DB09071,1,DB00969
DB00773,DB01418,1,DB00897
DB00315,DB00850,1,DB09210
DB00196,DB00203,1,DB00229
DB00448,DB04868,1,DB08910
DB00252,DB04835,1,DB01196
DB00468,DB01590,1,DB01238
DB00864,DB01168,1,DB00339
DB00356,DB00557,1,DB00248
DB00323,DB06204,1,DB08910
DB00214,DB00263,1,DB00630
DB00959,DB01016,1,DB00480
DB00328,DB01418,1,DB08910
DB01166,DB06413,1,DB00889
DB00898,DB01062,1,DB01024
DB00163,DB00749,1,DB00190
DB00773,DB01045,1,DB00641
